"Location","Source","Target"
"132143172-0-33195","Create a corridor of shadows, granting you and allies in area Major Expedition, increasing movement speed by <<1>>. Effect persists for <<2>> after leaving the path.","그림자 통로를 만들어 범위 내의 자신과 아군에게  이동 속도를 <<1>> 증가시키는 Major Expedition 효과를 부여합니다. 이 효과는 통로를 벗어난 뒤에도 <<2>> 동안 유지됩니다."
"198758357-0-25380","Shadowy Disguise","Shadowy Disguise"
"132143172-0-45103","Increases your Health, Stamina, and Magicka Recovery by <<1>>.","체력, 스태미나, 매지카 재생량이 <<1>> 증가합니다."
"198758357-0-36049","Twisting Path","Twisting Path"
"198758357-0-33211","Summon Shade","Summon Shade"
"198758357-0-35434","Dark Shade","Dark Shade"
"198758357-0-45071","Shadow Barrier","Shadow Barrier"
"198758357-0-36493","Bolstering Darkness","Bolstering Darkness"
"132143172-0-45071","Casting a Shadow ability grants you Major Resolve for |cffffff6|r seconds,  increasing your Physical and Spell Resistance by <<1>>. This duration is increased by |cffffff25|r% for each piece of Heavy Armor equipped.\n\nCurrent Bonus: <<2>>.\nCurrent Duration: <<3>>","Shadow 어빌리티를 시전하면 Major Resolve 효과를 |cffffff6|r초 동안 얻어 물리 및 마법 저항력이 <<1>> 증가합니다. 착용한 중갑 한 부위당 지속 시간이 |cffffff25|r% 증가합니다.\n\n현재 증가량: <<2>>\n지속 시간: <<3>>"
"198758357-0-25411","Consuming Darkness","Consuming Darkness"
"198758357-0-25377","Dark Cloak","Dark Cloak"
"198758357-0-25255","Veiled Strike","Veiled Strike"
"132143172-0-36532","Increases your Max Health by <<1>> for each Shadow ability slotted.\n\nCurrent bonus: <<2>>.","슬롯에 있는 Shadow 어빌리티 한 개당 최대 체력이 <<1>> 증가합니다.\n\n현재 증가량:<<2>>"
"132143172-0-35441","Summon a shade version of yourself to stay in place and attack an enemy from range for <<1>>. \n\nThe shade shoots at an enemy, dealing <<2>>. The shade's attacks inflict <<3>>, reducing the enemy's damage done by <<4>> for <<5>>.\n\nWhile the shade is summoned, you can activate this ability again to teleport to the shade's location.\n\nThis ability scales with your highest offensive stats.","<<1>> 동안 자리에 머물며 원거리에서 적을 공격하는 그림자를 소환합니다. \n\n그림자의 공격은 <<2>>를 주며 적에게 <<3>>을 가해, 적이 가하는 피해를 <<5>>동안 <<4>> 낮춥니다 .\n\n그림자가 소환되어 있는 동안 어빌리티를 다시 사용해서 그림자의 위치로 순간이동할 수 있습니다.\n\n이 능력은 주 스텟에 맞춰 조정됩니다."
"132143172-0-36493","Conjure a ring of shadow, reducing the Movement Speed of enemies by <<1>> and granting you and your allies <<2>> while inside the ring and even after leaving it, reducing your damage taken by <<3>>.\n\nAllies in the area can activate the |cffffffHidden Refresh|r synergy, granting them invisibility, increasing their Movement Speed by <<4>>, and healing them for <<5>> Health over <<6>>.","주변에 그림자의 고리를 만들어 냅니다. 고리 안에 있는 적은 이동 속도가 <<1>> 감소하고 당신과 아군들은 <<2>> 효과를 얻어 받는 피해량이 <<3>> 감소합니다.\n\n범위 안의 아군은 |cffffffHidden Refresh|r 연계 효과를 발동시킬 수 있습니다. 연계효과를 발동하면 은신 상태가 되고, 이동 속도가 <<4>> 증가하고, 체력 <<5>>을 <<6>>에 걸쳐 회복합니다."
"198758357-0-25375","Shadow Cloak","Shadow Cloak"
"198758357-0-35441","Shadow Image","Shadow Image"
"198758357-0-36532","Dark Vigor","Dark Vigor"
"198758357-0-45084","Dark Vigor","Dark Vigor"
"132143172-0-45115","Increases the duration of your non-invisibility based Shadow abilities by <<1>>.","투명화 스킬을 제외한 Shadow 어빌리티의 지속 시간이 <<1>> 증가합니다."
"198758357-0-37470","Mass Hysteria","Mass Hysteria"
"132143172-0-45084","Increases your Max Health by <<1>> for each Shadow ability slotted.\n\nCurrent bonus: <<2>>.","슬롯에 있는 Shadow 어빌리티 한 개당 최대 체력이 <<1>> 증가합니다.\n\n현재 증가량:<<2>>"
"198758357-0-37475","Manifestation of Terror","Manifestation of Terror"
"198758357-0-33195","Path of Darkness","Path of Darkness"
"132143172-0-33211","Summon a shade version of yourself to attack an enemy and fight at your side for <<1>>. \n\nThe shade slashes at an enemy, dealing <<2>>. The shade's attacks inflict <<3>>, reducing the enemy's damage done by <<4>> for <<5>>.\n\nThis ability scales with your highest offensive stats.","<<1>> 동안 자신의 편에서 적을 향해 싸우는 그림자를 소환합니다. \n\n그림자의 공격은 <<2>>를 주며 적에게 <<3>>을 가해, 적이 가하는 피해를 <<5>>동안 <<4>> 낮춥니다 .\n\n이 능력은 주 스텟에 맞춰 조정됩니다."
"132143172-0-35434","Summon a shade version of yourself to attack an enemy and fight at your side for <<1>>. \n\nThe shade slashes at an enemy, dealing <<2>> and occasionally whirlwinds all enemies around it, dealing <<3>>. The shade's attacks inflict <<4>>, reducing the enemy's damage done by <<5>> for <<6>>.\n\nThis ability scales with your highest offensive stats.","<<1>> 동안 자신의 편에서 적을 향해 싸우는 그림자를 소환합니다. \n\n그림자의 공격은 <<2>>를 주고 가끔 소용돌이를 돌아 주변의 모든 적에게 <<3>>를 줍니다. 그림자의 공격은 <<4>>를 가해, 적이 가하는 피해를 <<6>>동안 <<5>>낮춥니다 .\n\n이 능력은 주 스텟에 맞춰 조정됩니다."
"132143172-0-36049","Create a corridor of shadows, granting you and allies in area Major Expedition, increasing movement speed by <<1>>. Effect persists for <<2>> after leaving the path.\n\nDeals <<3>> to enemies in the target area every <<4>>.","그림자 통로를 만들어 범위 내의 자신과 아군에게  이동 속도를 <<1>> 증가시키는 Major Expedition 효과를 부여합니다. 이 효과는 통로를 벗어난 뒤에도 <<2>> 동안 유지됩니다.\n\n대상 지역의 적들에게는 <<4>>마다 <<3>>를 줍니다."
"132143172-0-36485","Conjure a ring of shadow, reducing the Movement Speed of enemies by <<1>>, dealing <<2>> to them every <<3>>, and granting you and your allies <<4>>, reducing your damage taken by <<5>>%. \n\nAllies in the area can activate the |cffffffHidden Refresh|r synergy, granting them invisibility, increasing their Movement Speed by <<6>>, and healing them for <<7>> Health over <<8>>.","주변에 그림자의 고리를 만들어 냅니다. 고리 안에 있는 적은 이동 속도가 <<1>> 감소하고 <<3>>마다 <<2>>를 입습니다. 당신과 아군들은 <<4>> 효과를 얻어 받는 피해량이 <<5>>% 감소합니다.\n\n범위 안의 아군은 |cffffffHidden Refresh|r 연계 효과를 발동시킬 수 있습니다. 연계효과를 발동하면 은신 상태가 되고, 이동 속도가 <<6>> 증가하고, 체력 <<7>>을 <<8>>에 걸쳐 회복합니다."
"198758357-0-36549","Refreshing Shadows","Refreshing Shadows"
"132143172-0-18866","Casting a Shadow ability grants you Major Resolve for |cffffff3|r seconds,  increasing your Physical and Spell Resistance by <<1>>. This duration is increased by |cffffff25|r% for each piece of Heavy Armor equipped.\n\nCurrent Bonus: <<2>>.\nCurrent Duration: <<3>>.","Shadow 어빌리티를 시전하면 Major Resolve 효과를 |cffffff3|r초 동안 얻어 물리 및 마법 저항력이 <<1>> 증가합니다. 착용한 중갑 한 부위당 지속 시간이 |cffffff25|r% 증가합니다.\n\n현재 증가량: <<2>>\n지속 시간: <<3>>"
"198758357-0-36028","Refreshing Path","Refreshing Path"
"132143172-0-25352","Summon a dark spirit to terrify up to |cffffff3|r enemies, causing them to cower in fear for <<1>>.","어둠의 정령을 소환해 최대 |cffffff3|r명의 적을 <<1>> 동안 공포에 질려 도망하게 합니다."
"132143172-0-25267","Slash an enemy, dealing <<1>>. \n\nAttacking with <<2>> from the flank stuns the enemy for <<3>> and sets them Off Balance.\n\nWhile slotted, your Movement Speed while Sneaking or invisible is increased by <<4>>.","적을 베어 <<1>>를 줍니다.\n\n은신 상태에서 <<2>> 어빌리티로 공격하면 적을 <<3>>동안 기절시키고 균형을 잃게 만듭니다.\n\n슬롯에 있으면 은신 중 이동 속도가 <<4>> 증가합니다."
"198758357-0-45103","Refreshing Shadows","Refreshing Shadows"
"132143172-0-37470","Summon a dark spirit to terrify up to |cffffff6|r enemies, causing them to cower in fear for <<1>>.","어둠의 정령을 소환해 최대 |cffffff6|r명의 적을 <<1>> 동안 공포에 질려 도망하게 합니다."
"132143172-0-36552","Increases the duration of your non-invisibility based Shadow abilities by <<1>>.","투명화 스킬을 제외한 Shadow 어빌리티의 지속 시간이 <<1>> 증가합니다."
"132143172-0-37475","Conceal two sinister traps, one at the targeted location and another next to you, which take |cffffff2|r seconds to arm and last for <<1>>.\n\nWhen each trap is triggered, a dark spirit is summoned to terrify up to |cffffff6|r enemies, causing them to cower in fear for <<2>>.","두개의 불길한 덫을 하나는 대상 지역에, 하나는 자신의 주위에 설치합니다. 덫은 |cffffff2|r초 후 활성화되며 <<1>> 동안 지속됩니다.\n\n덫이 발동되면 어둠의 정령이 소환되어 최대 |cffffff6|r명의 적을 <<2>> 동안 공포에 질려 도망가게 합니다."
"198758357-0-25352","Aspect of Terror","Aspect of Terror"
"198758357-0-36552","Dark Veil","Dark Veil"
"132143172-0-25260","Slash an enemy, dealing <<1>>.  If you are flanking the enemy, shred through a small portion of their armor, reducing their Physical Resistance by <<2>> for <<3>>.\n\nAttacking with <<4>> from the flank stuns the enemy for <<5>> and sets them Off Balance.","적을 베어 <<1>> 를 줍니다. 만약 측면에서 적에게 피해를 준다면 적 갑옷을 부숴 그들의 물리저항력을 <<3>> 동안 <<2>> 만큼 감소시킵니다.\n\n측면에서 <<4>> 어빌리티로 공격하면 적을 <<5>> 동안 기절시키고 균형을 잃게 만듭니다."
"132143172-0-25380","Cloak yourself in shadow to become invisible for <<1>>.\n\nYour next direct damage attack used within <<2>> will always be a Critical Strike.","그림자에 몸을 숨겨 <<1>> 동안 은신상태가 됩니다.\n\n<<2>> 안에 가하는 다음 공격은 반드시 치명타로 적중합니다."
"198758357-0-18866","Shadow Barrier","Shadow Barrier"
