"Location","Source","Target"
"12529189-0-2687","Western Skyrim Skyshard Hunter","서부 스카이림 스카이샤드 사냥꾼"
"12529189-0-1355","Bahraha's Gloom Explorer","바라하의 침울 탐험가"
"12529189-0-1354","Defender of Hew's Bane","휴의 파멸 수호자"
"12529189-0-2685","Skeletal Shutout","Skeletal Shutout"
"172030117-6-1023","Research the Sharpened Weapon Trait.","무기 특성 Sharpened를 연구하세요."
"172030117-12-409","Behind a wall to Enduum all.","Behind a wall to Enduum all."
"12529189-0-1349","Breaking and Entering","문 따고 들어가기"
"12529189-0-1348","Mercenary Style Master","용병 양식의 달인"
"12529189-0-2679","Relentless Dogcatcher","Relentless Dogcatcher"
"12529189-0-1347","Hew's Bane Skyshard Hunter","휴의 파멸 스카이샤드 사냥꾼"
"12529189-0-2678","Knock Knock","Knock Knock"
"12529189-0-1342","Gold Coast Skyshard Hunter","골드 코스트 스카이샤드 사냥꾼"
"12529189-0-2673","An Open Invocation","An Open Invocation"
"12529189-0-1341","Ancient Orc Style Master","고대 오크 양식의 달인"
"12529189-0-2672","Spit Take","Spit Take"
"12529189-0-1340","Wrothgar Master Angler","로스가 달인 낚시꾼"
"12529189-0-2671","Brush Fire","Brush Fire"
"12529189-0-2670","Frozen Finish","Frozen Finish"
"12529189-0-1346","White-Gold Tower Vanquisher","백금탑 승리자"
"12529189-0-2677","Prodigious Pacification","Prodigious Pacification"
"172030117-6-2359","Learn the Honor Guard Style for Gloves","의장대 양식의 장갑 제작법 배우기"
"12529189-0-1345","Imperial City Prison Vanquisher","임페리얼 시티 감옥 승리자"
"12529189-0-2676","Swift Silencer","Swift Silencer"
"12529189-0-1344","Maw of Lorkhaj Difficult Mode","로카즈의 구렁텅이 어려운 모드"
"12529189-0-2675","Eye of the Storm","Eye of the Storm"
"12529189-0-1343","Maw of Lorkhaj Completed","로카즈의 구렁텅이 완료"
"12529189-0-2674","Lightning Strikes Thrice","Lightning Strikes Thrice"
"172030117-6-1025","Learn the High Elf Racial Style.","하이 엘프 종족 양식을 배우세요."
"172030117-6-873","Deshaan","데샨"
"12529189-0-1371","Welcome to the Thieves Guild","도둑 길드에 오신 것을 환영합니다."
"12529189-0-1370","Iron Wheel Infiltration","아이어 휠의 침입"
"172030117-6-871","Deshaan","데샨 (Deshaan)"
"172030117-9-2285","Learn the Pyandonean Style for Maces","피안도네안 양식의 둔기 제작법 배우기"
"172030117-6-872","Bal Foyen","발 포엔 (Bal Foyen)"
"172030117-8-1545","Learn the Hollowjack Style for Legs","할로우잭 양식의 다리보호구 제작법 배우기"
"12529189-0-1375","A Life Deferred","늘어난 수명"
"12529189-0-1374","Professional Pilferer","프로 도둑"
"12529189-0-1373","Seasoned Sneak-Thief","숙련된 좀도둑"
"12529189-0-1372","Fledgling Filcher","신출내기 도둑"
"12529189-0-1379","Despoil the Dominion","도미니언 약탈"
"12529189-0-1378","Loose Ends","끝나지 않은 이야기"
"12529189-0-1377","What Price, Freedom?","대가는 뭔데, 자유?"
"12529189-0-1376","Seeds Untilled","경작되지 않은 씨앗"
"172030117-6-862","Four Quarry Islet","넷 사냥감 섬(Four Quarry Islet)"
"12529189-0-1360","Always Travel Separately","항상 나눠서 움직여야 한다"
"12529189-0-2691","Harrowstorm Annihilator","Harrowstorm Annihilator"
"172030117-6-863","Jenedusil's Claw","Jenedusil's Claw"
"12529189-0-2690","Harrowstorm Destroyer","Harrowstorm Destroyer"
"172030117-6-866","Thane Jeggi's Drinking Hole","Thane Jeggi's Drinking Hole"
"172030117-6-867","Stros M'Kai Pathfinder","스트로스 므'카이 길잡이"
"172030117-9-2295","Ayotlchin (Foul)","Ayotlchin (Foul)"
"172030117-6-864","Fighters Guildhall","파이터 길드 회관"
"172030117-6-865","Howlers' Nook","Howlers' Nook"
"172030117-6-869","Deshaan","데샨(Deshaan)"
"12529189-0-1369","Maw of Lorkhaj: Unchained Ambush","로카즈의 구렁텅이: 풀려난 매복"
"12529189-0-1364","Hew's Bane Adventurer","휴의 파멸 모험가"
"12529189-0-1363","Broken Wheel","부서진 바퀴"
"12529189-0-1362","Wedding Crashers","결혼식 파괴자"
"12529189-0-1361","Never, Ever Steal From the Guild","절대로, 다시는 길드를 털지 마라"
"12529189-0-1368","Maw of Lorkhaj Conqueror","로카즈의 구렁텅이 정복자"
"12529189-0-1367","Time Trial: Maw of Lorkhaj","타임 트라이얼 : 로카즈의 구렁텅이"
"12529189-0-1366","Hew's Bane Grand Adventurer","휴의 파멸 위대한 모험가"
"12529189-0-1365","Hero of Hew's Bane","휴의 파멸 영웅"
"172030117-6-2320","Thtithil-Gah Tablet","Thtithil-Gah Tablet"
"12529189-0-1393","A Gift from Orsinium","오시니움에서 온 선물"
"12529189-0-1392","Maw of Lorkhaj: Spotless Triumph","로카즈의 구렁텅이: 멈추지않는 승리"
"12529189-0-1391","Maw of Lorkhaj: Moons' Champion","로카즈의 구렁텅이: 달의 투사"
"12529189-0-1390","Maw of Lorkhaj: Fang Focused","로카즈의 구렁텅이: 송곳니에 집중"
"12529189-0-1397","Leave No Stash Behind","은닉품은 뒤에 남기지 않는다"
"12529189-0-1396","An Eye For Details","작은 것도 놓치지 않는 안목"
"12529189-0-1395","Finders Keepers","발견한 사람이 임자다"
"12529189-0-1394","Five Finger Discount","다섯 손가락의 도둑질"
"12529189-0-1399","Practiced Prowler","능숙한 좀도둑"
"12529189-0-1398","Fresh Footpad","새내기 강도"
"12529189-0-1382","Loot the Landing","Loot the Landing"
"12529189-0-1381","Purloin the Pact","조약의 절도범"
"12529189-0-1380","Con the Covenant","동맹을 속인 자"
"12529189-0-1386","Maw of Lorkhaj: Stainless Souls","로카즈의 구렁텅이: 얼룩지지 않은 영혼"
"172030117-6-2319","Learn the Welkynar Style for Gloves","Learn the Welkynar Style for Gloves"
"12529189-0-1385","Maw of Lorkhaj: Shadow Slayer","로카즈의 구렁텅이: 그림자 살해자"
"172030117-6-2318","Learn the Silver Dawn Style for Gloves","Learn the Silver Dawn Style for Gloves"
"172030117-6-2317","Learn the Huntsman Style for Gloves","Learn the Huntsman Style for Gloves"
"12529189-0-1383","A Cutpurse Above","상급 소매치기"
"172030117-6-2316","Dremora Plunder Skull, World","드레모라 약탈한 해골, 월드"
"172030117-6-2315","Bowl of ""Peeled Eyeballs""","\"\"벗겨진 눈알\"\" 한 그릇"
"12529189-0-1389","Maw of Lorkhaj: Void Avoided","로카즈의 구렁텅이: 공허 회피"
"12529189-0-1388","Maw of Lorkhaj: Two-Moons Dance","로카즈의 구렁텅이: 쌍둥이 달의 춤"
"172030117-13-1712","Aran Ancestral Tomb","아란 조상의 묘비 "
"172030117-13-1715","Learn the Draugr Style for Swords","드로거 양식의 검 제작법 배우기"
"172030117-13-1714","Learn the Celestial Style for Swords","셀레스티얼 양식의 검 제작법 배우기"
"172030117-13-1713","Learn the Yokudan Style for Swords","요쿠단 양식의 검 제작법 배우기"
"172030117-4-409","Far behind the Elf-haters' lines.","Far behind the Elf-haters' lines."
"172030117-4-413","Sandblown Mine Explorer","샌드블로운 광산 탐험가"
"172030117-17-1045","Wormwood","쓴쑥"
"172030117-0-1395","Finders Keepers","발견한 사람이 임자다"
"172030117-0-1396","An Eye For Details","작은 것도 놓치지 않는 안목"
"172030117-14-867","Bal Foyen Pathfinder","발 포옌 길잡이"
"172030117-2-1845","On a tiny peninsula beneath the Cathedral of Webs","On a tiny peninsula beneath the Cathedral of Webs"
"172030117-0-1393","Echalette Earned","에찰테 획득"
"188155806-0-1618","Defeat 600 Lamias in Veteran Tempest Island.","베테랑 폭풍의 섬에서 라미아 600 명을 처치하십시오."
"172030117-2-1844","By the collapsed pipes in the Mechanical Fundament.","By the collapsed pipes in the Mechanical Fundament."
"172030117-3-2421","Blood Rush","Blood Rush"
"172030117-0-1394","Leaping Frog Sundries","도약하는 개구리 잡화점"
"188155806-0-1619","Defeat 550 Sea Vipers in Veteran Tempest Island.","베테랑 폭풍의 섬에서 바다 독사를 550 마리를 처치하십시오."
"172030117-2-1843","On a Dwemer overhang, above a river of lava.","On a Dwemer overhang, above a river of lava."
"172030117-0-1399","Practiced Prowler","능숙한 좀도둑"
"172030117-3-2426","Defeat Maarselok on his Perch","Defeat Maarselok on his Perch"
"172030117-0-1397","Leave No Stash Behind","은닉품은 뒤에 남기지 않는다"
"172030117-2-1848","Defeat the Queen's Consort","Defeat the Queen's Consort"
"172030117-3-2425","Defeat Maarselok on his Perch","Defeat Maarselok on his Perch"
"172030117-0-1398","Fresh Footpad","새내기 강도"
"188155806-0-1612","Defeat 400 Skeletons in Veteran Crypt of Hearts I.","베테랑 마음의 묘실 I에서 스켈레톤 400 기를 처치하십시오."
"188155806-0-1613","Defeat the Mage Master, Archmaster Siniel, Death's Leviathan, Uulkar Bonehand, Dogas the Berserker, and the Ilambris Twins in Veteran Crypt of Hearts I within twenty minutes of starting the dungeon. Timer starts when players engage the first group of undead.","베테랑 마음의 묘실 I에서 20 분 내에 마법 지배자, 아치마스터 시니엘, 죽음의 레비아탄, 우루카 본핸드(Uulkar Bonehand), 광전사 도가스(Dogas the Berserker), 일람브리스 쌍둥이를 처치하십시오. 플레이어가 언데드의 첫 번째 그룹을 공격하면 시간제한이 시작됩니다."
"188155806-0-1610","Defeat the Mage Master, Archmaster Siniel, Death's Leviathan, Uulkar Bonehand, Dogas the Berserker, and the Ilambris Twins in Veteran Crypt of Hearts I.","베테랑 마음의 묘실 I에서 마법 지배자, 아치마스터 시니엘, 죽음의 레비아탄, 우루카 본핸드(Uulkar Bonehand), 광전사 도가스(Dogas the Berserker), 일람브리스 쌍둥이를 처치하십시오. "
"188155806-0-1611","Defeat 400 Zombies in Veteran Crypt of Hearts I.","베테랑 마음의 묘실 I에서 좀비 400 기를 처치하십시오."
"188155806-0-1616","Defeat Ibelgast, Ruzozuzalpamaz, the Chamber Guardian, the Brothers Ilambris and the Ilambris Amalgam, Mezeluth, and Nerien'eth in Crypt of Hearts II.","베테랑 마음의 묘실 II(Crypt of Hearts II)에서 이벨가스트(Ibelgast), 루조주잘파마즈(Ruzozuzalpamaz), 묘실 수호자(Chamber Guardian), 일람브리스 아말감(Ilambris Amalgam), 메젤루스(Mezeluth), 네리에네스(Nerien'eth)를 처치하세요"
"188155806-0-1617","Complete Veteran Tempest Island by defeating Sonolia the Matriarch, Valaran Stormcaller, Yalorasse the Speaker, Stormfist, Commodore Ohmanil, and Stormreeve Neidir.","소놀리아 여왕(Sonolia the Matriarch), 폭풍소환사 발라란, 연설가 야로라스(Yalorasse the Speaker), 폭풍주먹, 폭풍행정관 네이디어를 처치하고 폭풍의 섬을 완료하십시오."
"172030117-2-1841","Cogitation Log 1322331455212478","Cogitation Log 1322331455212478"
"188155806-0-1614","Defeat the Mage Master, Archmaster Siniel, Death's Leviathan, Uulkar Bonehand, Dogas the Berserker, and the Ilambris Twins in Veteran Crypt of Hearts I, without suffering a group member death.","베테랑 마음의 묘실 I에서 그룹원 중 누구도 죽지 않고 마법 지배자, 아치마스터 시니엘, 죽음의 레비아탄, 우루카 본핸드(Uulkar Bonehand), 광전사 도가스(Dogas the Berserker), 일람브리스 쌍둥이를 처치하십시오."
"172030117-14-869","Bangkorai","뱅코라이 (Bangkorai)"
"188155806-0-1615","Defeat the Ilambris Twins in Veteran Crypt of Hearts I, after invoking the Scroll of Glorious Battle.","베테랑 마음의 묘실 I(Crypt of Hearts I)에서 영광스런 전투의 두루마리를 작동시킨 뒤에 일람브리스 쌍둥이를 처치하십시오."
"172030117-14-871","Bangkorai","뱅코라이 (Bangkorai)"
"172030117-0-1391","Maw of Lorkhaj Conqueror","로카즈의 구렁텅이 정복자"
"172030117-9-704","Buy a Drink in Sentinel","센티넬에서 술을 사세요."
"172030117-0-1392","Perfect Run","완승"
"172030117-0-1390","Fang Focused","송곳니에 집중하다"
"188155806-0-1609","Defeat Sellistrix the Lamia Queen in Veteran Arx Corinium, after invoking the Scroll of Glorious Battle.","베테랑 악스 코리늄에서 영광스런 전투의 두루마리를 작동시킨 뒤에 라미아 여왕 셀리스트릭스를 처치하십시오."
"172030117-2-1857","Defeat Beckoner Morvayn","Defeat Beckoner Morvayn"
"172030117-3-1100","Reveal Trait 4","네 번째 특성 밝혀냄"
"172030117-3-2430","Weed Eater","Weed Eater"
"172030117-0-1385","Defeat Void Callers","공허 소환자 쓰러트리기"
"172030117-2-1856","Defeat Beckoner Morvayn","Defeat Beckoner Morvayn"
"172030117-3-1101","Reveal Trait 4","네 번째 특성 밝혀냄"
"172030117-0-1382","Steal Kari’s Hit List item from Abah's Landing","아바스 랜딩 지역에서 카리의 훔칠 물건 목록에 있는 물건을 훔친다"
"188155806-0-1607","Defeat the Fanged Menace, Ganakton the Tempest, Sliklenia the Songstress, Matron Ixniaa, the Ancient Lurcher, and Sellistrix the Lamia Queen in Veteran Arx Corinium within twenty minutes of starting the dungeon. Timer starts when players engage the first group of nesting serpents.","베테랑 악스 코리늄에서 20 분 내에 독이빨의 위협(Fanged Menace), 폭풍의 가나크톤, 가희 스리크레니아, 귀부인 익시니아, 고대 러처, 라미아 여왕 셀리스트릭스를 처치하십시오. 플레이어가 둥지뱀(nesting serpent)의 첫 번째 그룹을 공격하면 시간제한이 시작됩니다."
"172030117-3-1102","Reveal Trait 4","네 번째 특성 밝혀냄"
"172030117-0-1383","Despoil the Dominion","도미니언 약탈"
"188155806-0-1608","Defeat the Fanged Menace, Ganakton the Tempest, Sliklenia the Songstress, Matron Ixniaa, the Ancient Lurcher, and Sellistrix the Lamia Queen in Veteran Arx Corinium, without suffering a group member death.","베테랑 악스 코리늄에서 그룹원 중 누구도 죽지 않고 독이빨의 위협(Fanged Menace), 폭풍의 가나크톤, 가희 스리크레니아, 귀부인 익시니아, 고대 러처, 라미아 여왕 셀리스트릭스를 처치하십시오."
"172030117-2-1854","Defeat Mud-Tusk","머드 터스크 처치"
"172030117-3-1103","Reveal Trait 4","네 번째 특성 밝혀냄"
"172030117-0-1388","Two-Moons Dance","쌍둥이 달의 춤"
"172030117-3-1104","Reveal Trait 4","네 번째 특성 밝혀냄"
"172030117-0-1389","Void Avoided","공허를 막다"
"172030117-0-1386","Stainless Souls","얼룩지지 않은 영혼"
"172030117-14-873","Bangkorai","뱅코라이"
"172030117-4-452","Fardir's Folly Explorer","파디르의 어리석음 탐험가"
"172030117-14-872","Stormhaven","스톰헤이븐 (Stormhaven)"
"188155806-0-1601","Defeat the Infernal Guardian, the Warden of the Shrine, and Razor Master Erthas in Veteran City of Ash I, without suffering a group member death.","베테랑 재의 도시 I (City of Ash I) 에서 그룹원 중 누구도 죽지 않고 지옥의 수호자(Infernal Guardian), 신전의 감시자(Warden of the Shrine), 그리고 칼날 주인 에르싸스(Razor Master Erthas)를 처치하십시오."
"188155806-0-1602","Defeat Razor Master Erthas in Veteran City of Ash I, after invoking the Scroll of Glorious Battle.","베테랑 재의 도시 I 에서 영광스런 전투의 두루마리를 작동시킨 뒤에 칼날 주인 에르싸스(Razor Master Erthas)를 처치하십시오."
"172030117-3-1109","Hzu-Hakan","하주-하칸"
"188155806-0-1600","Defeat the Infernal Guardian, the Warden of the Shrine, and Razor Master Erthas in Veteran City of Ash I within twenty minutes of starting the dungeon. Timer starts when players engage the first group of Daedra.","베테랑 재의 도시 I에서 20분 내에 지옥의 수호자, 신전의 감시자, 그리고 칼날 주인 에르싸스를 처치하세요. 플레이어가 데이드라의 첫 번째 그룹을 공격하면 시간 제한이 시작됩니다."
"188155806-0-1605","Defeat 400 Lamias in Veteran Arx Corinium.","베테랑 악스 코리늄에서 라미아 400 기를 처치하십시오."
"172030117-2-1853","Defeat Mud-Tusk","머드 터스크 처치"
"188155806-0-1606","Defeat 175 Giant Snakes in Veteran Arx Corinium.","베테랑 악스 코리늄에서 거대 뱀 175 마리를 처치하십시오."
"172030117-2-1852","Hand of a Living God","Hand of a Living God"
"188155806-0-1603","Defeat Horvantud the Fire Maw, the Ash Titan, and Valkyn Skoria in City of Ash II.","재의 도시 II 에서 화염 나락 호르반투드(Horvantud of Fire Maw), 재 거인(Ash Titan), 발킨 스코리아(Valkyn Skoria)를 처치하십시오."
"188155806-0-1604","Complete Veteran Arx Corinium by defeating the Fanged Menace, Ganakton the Tempest, Sliklenia the Songstress, Matron Ixniaa, the Ancient Lurcher, and Sellistrix the Lamia Queen.","독이빨의 위협(Fanged Menace), 폭풍의 가나크톤, 가희 스리크레니아, 귀부인 익시니아, 고대 러처, 라미아 여왕 셀리스트릭스를 처치하고 베테랑 악스 코리늄을 완료하십시오."
"172030117-0-1380","Steal Kari’s Hit List item in Glenumbra","글렌움브라에서 카리의 훔칠 물건 목록에 있는 물건을 훔친다"
"172030117-0-1381","Steal Kari’s Hit List item in Stonefalls","스톤폴스에서 카리의 훔칠 물건 목록에 있는 물건을 훔친다"
"172030117-4-424","Stormcrag Crypt Explorer","스톰크래그 납골당 탐험가"
"172030117-2-1868","Morrowind Grand Adventurer","모로윈드의 위대한 모험가"
"172030117-2-1865","Shrine of Azura","아주라의 성소"
"172030117-3-2402","Tomb of the Serpents Explorer","Tomb of the Serpents Explorer"
"172030117-3-2403","Sleepy Senche Mine","Sleepy Senche Mine"
"172030117-2-1864","Zainsipilu Explorer","자인시필루 탐험가"
"172030117-9-727","In the grotto of snake-women.","In the grotto of snake-women."
"172030117-3-2411","Defeat Thannar the Graveprowler","Defeat Thannar the Graveprowler"
"172030117-4-431","Sighted by serpents in Mistral.","미스트랄의 큰 뱀이 목격된 곳"
"172030117-3-2412","Elsweyr Moon Tetra (River)","Elsweyr Moon Tetra (River)"
"172030117-3-2415","Defeat Nisaazda","Defeat Nisaazda"
"172030117-3-2416","Defeat Nisaazda","Defeat Nisaazda"
"172030117-4-438","Mal Sorra's Tomb Explorer","말 소라의 무덤 탐험가"
"172030117-0-2682","Last-Second Sundering","Last-Second Sundering"
"172030117-0-1351","Cichlid (Lake)","Cichlid (Lake)"
"172030117-0-2683","Mender Wrender","Mender Wrender"
"172030117-0-1352","Kill Syvarra","Syvarra 살해"
"172030117-0-2680","Ceramic Panic","Ceramic Panic"
"172030117-4-488","Reaper's March Angler","리퍼스 마치 낚시꾼"
"172030117-0-2681","Shattered Shields","Shattered Shields"
"172030117-0-1350","Andarri's Theory","Andarri의 이론"
"172030117-4-489","Rainbow Fish (Lake)","무지개 생선 (호수)"
"172030117-10-1812","Autumn's-Gate","가을의 문"
"172030117-0-1355","Bahraha's Gloom Explorer","바라하의 침울 탐험가"
"172030117-4-486","Inconnu (Lake)","인코누 (호수)"
"172030117-0-2687","At the top of a waterfall in the Lightless Hollow","At the top of a waterfall in the Lightless Hollow"
"172030117-11-2630","Learn the Dragonguard Style for Shoulders","Learn the Dragonguard Style for Shoulders"
"172030117-0-1356","Shark's Teeth Grotto Explorer","상어의 이빨 암굴 탐험가"
"172030117-4-487","Ladyfish (Lake)","레이디피쉬 (호수)"
"172030117-0-2684","Unchecked Empowerment","Unchecked Empowerment"
"172030117-0-1353","Kill Captain Virindi","선장 Virindi 살해"
"172030117-4-484","Koi (Lake)","비단잉어 (호수)"
"172030117-0-2685","Skeletal Shutout","Skeletal Shutout"
"172030117-0-1354","Kill Syvarra","Syvarra 살해"
"172030117-4-485","Murray Cod (Lake)","머리대구 (호수)"
"172030117-0-1359","Hew's Bane Cave Delver","휴의 파멸 동굴 탐험가"
"172030117-2-1882","Hoaga Oto (Lake)","Hoaga Oto (Lake)"
"172030117-2-1881","Relics of Maelkashishi","Relics of Maelkashishi"
"172030117-0-2688","Giant's Coast Ritual Site","Giant's Coast Ritual Site"
