"Location","Source","Target"
"121487972-0-4508","Talk to Svanhildr","Svanhildr와(과) 대화하기"
"121487972-0-10984","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-10983","Plant the Alliance Banner","연합의 깃발을 올리기"
"121487972-0-10986","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-10982","Plant the Alliance Banner","연합의 깃발을 올리기"
"121487972-0-10981","Plant the Alliance Banner","연합의 깃발을 올리기"
"256430276-0-8248","Collect Debt from Ugurz on Docks","항구에 있는 우거즈의 빚을 받아내기"
"121487972-0-12725","Talk to <<1>>","<<1>>와(과) 대화하기"
"256430276-0-46709","Go to the Histories Collection Room","역사 수집실로 이동하기"
"121487972-0-2785","Talk to Priestess Sermenh","Priestess Sermenh와(과) 대화하기"
"121487972-0-5806","Talk to Guard Hloenor","흐로에노어 경비병과 대화하기"
"121487972-0-5807","Talk to Rigurt","리거트와 대화하기"
"121487972-0-11402","Return to <<1>>","<<1>>에게 돌아가기"
"121487972-0-11401","Return to <<1>>","<<1>>에게 돌아가기"
"121487972-0-11404","Return to <<1>>","<<1>>에게 돌아가기"
"121487972-0-12735","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-11403","Return to <<1>>","<<1>>에게 돌아가기"
"256430276-0-41006","Kill the Gold Coast Earner","골드 코스트의 일하는 사람을 죽이기"
"256430276-0-46710","Gather Hannayel's Books","하나옐의 책 모으기"
"256430276-0-41007","Kill the Gold Coast Freelancer","골드 코스트의 프리랜서를 죽이기"
"256430276-0-41004","Kill the Gold Coast Contractor","골드 코스트의 청부인을 죽이기"
"121487972-0-8083","Talk to Jeromec","Jeromec와 대화하기"
"121487972-0-12730","Talk to <<1>>","<<1>>와(과) 대화하기"
"256430276-0-41005","Kill the Gold Coast Dealer","골드 코스트의 상인을 죽이기"
"256430276-0-41003","Kill the Gold Coast Bursar","골드 코스트의 출납원을 죽이기"
"256430276-0-41000","Kill the Gold Coast Agent","골드 코스트 첩자를 죽이기"
"256430276-0-17395","Choose One of the Cooks","요리사 중 한 명을 선택하기"
"121487972-0-11405","Return to <<1>>","<<1>>에게 돌아가기"
"121487972-0-5821","Talk to Vicecanon Heita-Meen","Vicecanon Heita-Meen과 대화하기"
"256430276-0-29368","Confront Duke Renchant","랜찬트 공작을 추궁하기"
"121487972-0-5816","Return the Deed to Nervyna near the Exit","출구 근처에 있는 너비나에게 증서를 돌려주기"
"256430276-0-8253","Collect Debt from Louis Ervine","루이스 어빈의 빚을 받아내기"
"121487972-0-12740","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-8067","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-8066","Talk to Captain One-Eye","원-아이 선장과 대화하기"
"121487972-0-8065","Talk to Captain One-Eye","원-아이 선장과 대화하기"
"121487972-0-12709","Talk to Terari Heladren","테라리 헤라드렌과 대화하기"
"121487972-0-9397","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-8069","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-9399","Talk to Hara","하라와 대화하기"
"256430276-0-16030","Find Missing Villagers","실종된 마을 사람들을 찾기"
"121487972-0-2764","Talk to Prince Azah","Azah 왕자와(과) 대화하기"
"256430276-0-29350","Bring <<1>> to Justice","<<1>>을 재판에 회부하기"
"256430276-0-46733","Talk to Niralin","니랄린과 대화하기"
"121487972-0-8062","Talk to Major Cirenwe","지휘관 시렌웨와 대화하기"
"121487972-0-8079","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-8078","Talk to the Wilderqueen","윌더퀸과 대화하기"
"121487972-0-12715","Talk to <<1>>","<<1>>와(과) 대화하기"
"256430276-0-31662","Find Lashgikh at the Altar","제단에서 래시기크 찾기"
"256430276-0-28011","Talk to Duzal-ja","두잘-자와 대화하기"
"121487972-0-8071","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-8070","Talk to <<1>>","<<1>>와(과) 대화하기"
"256430276-0-38292","Talk to Wrothgar Ambassador","Wrothgar 사절과 대화"
"121487972-0-8074","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-12720","Talk to <<1>>","<<1>>와(과) 대화하기"
"256430276-0-25809","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-8049","Talk to Darius","다리우스와 대화하기"
"121487972-0-12771","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-12770","Talk to Luciana at the Basilica","루시아나와 대성당(Basilica)에서 대화하기"
"121487972-0-9370","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-10114","Talk to Maj al-Ragath","마즈 알-라가스와 대화하기"
"121487972-0-12777","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-9371","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-11445","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-12776","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-8042","Talk to Captain Jimila at the Prowler","부랑자호에서 지밀라 선장과 대화하기"
"121487972-0-12773","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-12772","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-11444","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-12775","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-10113","Talk to Maj al-Ragath","마즈 알-라가스와 대화하기"
"121487972-0-11443","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-8057","Find <<1>>","<<1>> 찾기"
"256430276-0-41044","Kill the Gold Coast Freelancer","골드 코스트의 프리랜서를 죽이기"
"256430276-0-41042","Kill the Gold Coast Dealer","골드 코스트의 상인을 죽이기"
"121487972-0-10119","Talk to Maj al-Ragath","마즈 알-라가스와 대화하기"
"121487972-0-11449","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"256430276-0-41043","Kill the Gold Coast Earner","골드 코스트의 일하는 사람을 죽이기"
"121487972-0-9387","Talk to <<1>>","<<1>>와(과) 대화하기"
"256430276-0-41040","Kill the Gold Coast Bursar","골드 코스트의 출납원을 죽이기"
"256430276-0-41041","Kill the Gold Coast Contractor","골드 코스트의 청부인을 죽이기"
"121487972-0-11451","Talk to <<1>> in the Thieves Den","도둑 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-1418","Return to Commander Bennet","Commander Bennet 에게 돌아가기"
"121487972-0-10120","Talk to Maj al-Ragath","마즈 알-라가스와 대화하기"
"121487972-0-11450","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-10125","Talk to Maj al-Ragath","마즈 알-라가스와 대화하기"
"121487972-0-10126","Talk to Maj al-Ragath","마즈 알-라가스와 대화하기"
"121487972-0-11456","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-10128","Talk to Maj al-Ragath","마즈 알-라가스와 대화하기"
"121487972-0-8052","Talk to Ranneth","라네스와 대화하기"
"121487972-0-10122","Talk to Maj al-Ragath","마즈 알-라가스와 대화하기"
"121487972-0-10123","Talk to Maj al-Ragath","마즈 알-라가스와 대화하기"
"121487972-0-11455","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"256430276-0-41037","Kill the Gold Coast Agent","골드 코스트 첩자를 죽이기"
"121487972-0-11454","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-8023","Talk to Nelhilda","넬힐다와 대화하기"
"256430276-0-41036","Return to the Speaker","스피커에게 돌아가기"
"121487972-0-9352","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-9353","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-9354","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-9355","Return to Star-Gazer Erold in Belkarth","벨카스의 별 응시자 에롤드에게 돌아가기"
"256430276-0-43691","Witness the Prophecy","예언 지켜보기"
"121487972-0-2721","Talk to Ramati at-Gar","Ramati at-Gar와(과) 대화하기"
"256430276-0-19108","Find a Way into Hendil's House","헨딜의 집에 들어갈 방법을 찾기"
"121487972-0-2718","Talk to <<1>> at the West Brazier","West Brazier에서 <<1>>과 대화하기"
"256430276-0-29394","Pursue <<1>>","<<1>>를 쫓아가기"
"121487972-0-12755","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-12757","Talk to Luciana","루시아나와 대화하기"
"121487972-0-11420","Talk to Nevusa","Nevusa와 대화하기"
"121487972-0-11421","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-9369","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-9363","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-11428","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-12759","Talk to Sotha Sil","소사 실과 대화하기"
"121487972-0-12758","Talk to Sotha Sil","소사 실과 대화하기"
"121487972-0-8036","Talk to Nelhilda","넬힐다와 대화하기"
"121487972-0-11429","Talk to <<1>>","<<1>>와(과) 대화하기"
"256430276-0-10781","Talk to General Gautier","가우티어 장군과 대화하기"
"121487972-0-2727","Talk to Zohreh","Zohreh와(과) 대화하기"
"121487972-0-2726","Talk to <<1>>","<<1>>와(과) 대화하기"
"256430276-0-29385","Fill the <<1>>","<<1>>을 채우기"
"121487972-0-11435","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-11434","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-11436","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-11431","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-11430","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-12761","Talk to Divayth Fyr","디베이스 피르와 대화하기"
"121487972-0-12764","Talk to Sherizar","쉐리자와 대화하기"
"121487972-0-12763","Talk to Sherizar","쉐리자와 대화하기"
"121487972-0-5096","Talk to Elynisi Arthalen","Elynisi Arthalen과 대화하기"
"121487972-0-8127","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-8126","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-8125","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-818","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-8124","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-11482","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-11481","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-10152","Talk to Glirion the Redbeard","붉은 수염 그릴리온과 대화하기"
"121487972-0-10153","Talk to Glirion the Redbeard","붉은 수염 그릴리온과 대화하기"
"121487972-0-11483","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-5090","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-10159","Talk to Glirion the Redbeard","붉은 수염 그릴리온과 대화하기"
"121487972-0-5093","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-10154","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-11486","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-5094","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-11485","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-10156","Talk to Glirion the Redbeard","붉은 수염 그릴리온과 대화하기"
"121487972-0-14510","Talk to <<1>>","Talk to <<1>>"
"121487972-0-5092","Bring Najeepa's Remains to her Spirit","나지파의 유골을 그녀의 영혼에 가져 가라."
"121487972-0-10157","Talk to Glirion the Redbeard","붉은 수염 그릴리온과 대화하기"
"121487972-0-11487","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"256430276-0-20941","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-8132","Talk to <<1>>","<<1>>와(과) 대화하기"
"256430276-0-19970","Release the Barrier","장벽을 해제하기"
"256430276-0-17319","Collect the Haft of Wuuthrad","우쓰라드 손잡이 수집"
"256430276-0-14288","Collect a <<1>>","<<1>>을 수집하기"
"121487972-0-10160","Talk to Glirion the Redbeard","붉은 수염 그릴리온과 대화하기"
"121487972-0-5076","Talk to Tanval Indoril","탄발 인두릴과 대화하기"
"121487972-0-9435","Deliver the Clan Murtag Dispatch","무르타그 부족에게 지령을 전달하기"
"256430276-0-39554","Unlock the False Cask Passage","거짓의 캐스크 통로를 해제하기"
"256430276-0-14253","Return to <<1>>","<<1>>에게 돌아가기"
"121487972-0-8105","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-10129","Talk to Maj al-Ragath","마즈 알-라가스와 대화하기"
"121487972-0-5077","Talk to Almalexia","아말렉시아와 대화하기"
"256430276-0-19949","Talk to Captain Vistra","Vistra 대장과 대화하기"
"121487972-0-8106","Talk to <<1>>","<<1>>와(과) 대화하기"
"256430276-0-19945","Obtain a Sword From the Royal Guard","근위대에게서 검을 얻어내기"
"121487972-0-11460","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-11462","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-10131","Talk to Maj al-Ragath","마즈 알-라가스와 대화하기"
"121487972-0-11461","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-11468","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-12799","Talk to Varuni","바루니와 대화하기"
"121487972-0-10137","Talk to Maj al-Ragath","마즈 알-라가스와 대화하기"
"121487972-0-11467","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-10138","Talk to Maj al-Ragath","마즈 알-라가스와 대화하기"
"121487972-0-10132","Talk to Maj al-Ragath","마즈 알-라가스와 대화하기"
"121487972-0-11466","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-5070","Talk to <<1>>","<<1>>와(과) 대화하기"
"256430276-0-35182","Return to Glirion the Redbeard","붉은 수염 그릴리온에게 돌아가기"
"121487972-0-9444","Deliver Oorga's offering to Brother Doumant","Oouga의 봉헌물 도우먼트 수도사에게 전달하기"
"121487972-0-5087","Take Medical Supplies to the Tower","탑으로 의료 용품을 가져 오기"
"121487972-0-8111","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-5085","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-5088","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-9442","Talk to Blademaster Qariar","블레이드 마스터 쿠아리아와 대화하기"
"121487972-0-9448","Talk to <<1>>","<<1>>와(과) 대화하기"
"256430276-0-15597","Talk to the Collector","수집가와 대화하기"
"121487972-0-10140","Talk to Glirion the Redbeard","붉은 수염 그릴리온과 대화하기"
"121487972-0-10141","Talk to Glirion the Redbeard","붉은 수염 그릴리온과 대화하기"
"121487972-0-11473","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-11472","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-11479","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-14505","Talk to <<1>>","Talk to <<1>>"
"121487972-0-11478","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-14503","Talk to <<1>>","Talk to <<1>>"
"121487972-0-14504","Talk to <<1>>","Talk to <<1>>"
"121487972-0-5082","Talk to Razak's Opus","라작의 작품과 대화하기"
"121487972-0-10143","Talk to Glirion the Redbeard","붉은 수염 그릴리온과 대화하기"
"121487972-0-14501","Talk to Ingfred the Tall","Talk to Ingfred the Tall"
"121487972-0-10144","Talk to Glirion the Redbeard","붉은 수염 그릴리온과 대화하기"
"121487972-0-11474","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-14502","Talk to <<1>>","Talk to <<1>>"
"121487972-0-11477","Talk to <<1>> in the Thieves Den","도둑들의 소굴에 있는 <<1>>와(과) 대화하기"
"121487972-0-14500","Talk to <<1>>","Talk to <<1>>"
"121487972-0-9411","Return to Hjagir","쟈질에게 돌아가기"
"121487972-0-9414","Return to Caalorne","칼론에게 돌아가기"
"121487972-0-9410","Talk to Dathlyn","Dathlyn과 대화하기"
"121487972-0-5059","Talk to <<1>>","<<1>>와(과) 대화하기"
"256430276-0-16019","Talk to Rana","라나와 대화하기"
"256430276-0-31650","Talk to the Sisters","자매들과 대화하기"
"121487972-0-9415","Talk to Sergeant Gjorring","그죠링 상사와 대화하기"
"121487972-0-9417","Talk to Holgunn at Davon's Watch","다본의 감시대에서 홀건과 대화하기"
"121487972-0-9418","Talk to Holgunn at Davon's Watch","다본의 감시대에서 홀건과 대화하기"
"121487972-0-10194","Talk to Glirion the Redbeard","붉은 수염 그릴리온과 대화하기"
"121487972-0-10195","Talk to Glirion the Redbeard","붉은 수염 그릴리온과 대화하기"
"121487972-0-10191","Talk to Glirion the Redbeard","붉은 수염 그릴리온과 대화하기"
"121487972-0-10192","Talk to Glirion the Redbeard","붉은 수염 그릴리온과 대화하기"
"121487972-0-5065","Talk to <<1>>'s brothers in <<2>>","<<2>>에서 <<1>>의 형제와 대화하기"
"121487972-0-9423","Talk to Shuldrashi at the Farm near Kragenmoor","크라겐무어 근처 농장에서 슐드라시와 대화하기"
"121487972-0-5062","Talk to Healer Dalen at Eidolon's Hollow","망령의 동굴에서 Healer Dalen과 대화하기"
"121487972-0-9424","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-5068","Talk to Tanval Indoril","탄발 인두릴과 대화하기"
"121487972-0-6399","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-5069","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-6397","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-9420","Report in at Vivec's Antlers","비벡의 뿔로 가서 보고하기"
"121487972-0-6398","Talk to <<1>>","<<1>>와(과) 대화하기"
"121487972-0-9421","Report in at Ash Mountain","애쉬 마운틴으로 가서 보고하기"
"121487972-0-13232","Talk to Vanus Galerion","바누스 갈레리온과 대화하기"
"256430276-0-26297","Return to Temple Sanctuary","사원 성역으로 돌아가기"
