"Location","Source","Target"
"242841733-0-140268","Crown Crafting Motif 64: Pyandonean Axes","크라운 제작 모티프 64: 피안도네안 도끼"
"228378404-0-27244","Use to learn the Nord crafting style. Requires Rank 1 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Nord Outfit Styles.","사용하여 노드 제작 양식을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 1랭크 이상이어야 합니다. 또한 그에 상응하는 노드 아웃핏 양식도 배울 수 있습니다."
"228378404-0-160506","Use to learn how to make Blackreach Vanguard Staves. Also teaches the equivalent Blackreach Vanguard Outfit Styles.","Use to learn how to make Blackreach Vanguard Staves. Also teaches the equivalent Blackreach Vanguard Outfit Styles."
"242841733-0-140269","Crown Crafting Motif 64: Pyandonean Belts","크라운 제작 모티프 64: 피안도네안 허리띠"
"228378404-0-121360","Use to learn how to make Militant Ordinator Shoulders. Requires Rank 8 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Militant Ordinator Outfit Styles.","사용하여 전투적인 오디네이터 어깨보호구 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 8랭크 이상이어야 합니다. 또한 그에 상응하는 전투적인 오디네이터 아웃핏 양식도 배울 수 있습니다."
"228378404-0-54868","Use to learn the Imperial crafting style. Requires Rank 1 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Imperial Outfit Styles.","사용하여 임페리얼 제작 양식을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 1랭크 이상이어야 합니다. 또한 그에 상응하는 임페리얼 아웃핏 양식도 배울 수 있습니다."
"228378404-0-121362","Use to learn how to make Militant Ordinator Swords. Requires Rank 8 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Militant Ordinator Outfit Styles.","사용하여 전투적인 오디네이터 검 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 8랭크 이상이어야 합니다. 또한 그에 상응하는 전투적인 오디네이터 아웃핏 양식도 배울 수 있습니다."
"228378404-0-121361","Use to learn how to make Militant Ordinator Staves. Requires Rank 8 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Militant Ordinator Outfit Styles.","사용하여 전투적인 오디네이터 지팡이 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 8랭크 이상이어야 합니다. 또한 그에 상응하는 전투적인 오디네이터 아웃핏 양식도 배울 수 있습니다."
"228378404-0-121363","Use to learn the Militant Ordinator crafting style.  Also teaches the equivalent Militant Ordinator Outfit Styles.","사용하여 전투적인 오디네이터 제작 양식을 배웁니다. 또한 그에 상응하는 전투적인 오디네이터 아웃핏 양식도 배울 수 있습니다."
"242841733-0-156610","Crafting Motif 81: New Moon Priest Belts","Crafting Motif 81: New Moon Priest Belts"
"242841733-0-156613","Crafting Motif 81: New Moon Priest Chests","Crafting Motif 81: New Moon Priest Chests"
"242841733-0-156614","Crafting Motif 81: New Moon Priest Daggers","Crafting Motif 81: New Moon Priest Daggers"
"242841733-0-156611","Crafting Motif 81: New Moon Priest Boots","Crafting Motif 81: New Moon Priest Boots"
"242841733-0-156612","Crafting Motif 81: New Moon Priest Bows","Crafting Motif 81: New Moon Priest Bows"
"228378404-0-82071","Use to learn the Minotaur crafting style. Also teaches the equivalent Minotaur Outfit Styles.","사용하여 미노타우르스 제작 양식을 배웁니다. 또한 그에 상응하는 미노타우르스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-82072","Use to learn how to make Minotaur Axes. Also teaches the equivalent Minotaur Outfit Styles.","사용하여 미노타우르스 도끼 제작법을 배웁니다. 또한 그에 상응하는 미노타우르스 아웃핏 양식도 배울 수 있습니다."
"242841733-0-156604","Crafting Motif 78: Moongrave Fane Swords","Crafting Motif 78: Moongrave Fane Swords"
"242841733-0-156605","Crown Crafting Motif 78: Moongrave Fane Style","Crown Crafting Motif 78: Moongrave Fane Style"
"228378404-0-82075","Use to learn how to make Minotaur Bows. Also teaches the equivalent Minotaur Outfit Styles.","사용하여 미노타우르스 활 제작법을 배웁니다. 또한 그에 상응하는 미노타우르스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-82076","Use to learn how to make Minotaur Chests. Also teaches the equivalent Minotaur Outfit Styles.","사용하여 미노타우르스 가슴보호구 제작법을 배웁니다. 또한 그에 상응하는 미노타우르스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-82073","Use to learn how to make Minotaur Belts. Also teaches the equivalent Minotaur Outfit Styles.","사용하여 미노타우르스 허리띠 제작법을 배웁니다. 또한 그에 상응하는 미노타우르스 아웃핏 양식도 배울 수 있습니다."
"242841733-0-156608","Crafting Motif 81: New Moon Priest Style","Crafting Motif 81: New Moon Priest Style"
"242841733-0-140271","Crown Crafting Motif 64: Pyandonean Bows","크라운 제작 모티프 64: 피안도네안 활"
"228378404-0-82074","Use to learn how to make Minotaur Boots. Also teaches the equivalent Minotaur Outfit Styles.","사용하여 미노타우르스 신발 제작법을 배웁니다. 또한 그에 상응하는 미노타우르스 아웃핏 양식도 배울 수 있습니다."
"242841733-0-156609","Crafting Motif 81: New Moon Priest Axes","Crafting Motif 81: New Moon Priest Axes"
"242841733-0-140270","Crown Crafting Motif 64: Pyandonean Boots","크라운 제작 모티프 64: 피안도네안 신발"
"228378404-0-82079","Use to learn how to make Minotaur Helmets. Also teaches the equivalent Minotaur Outfit Styles.","사용하여 미노타우르스 머리보호구 제작법을 배웁니다. 또한 그에 상응하는 미노타우르스 아웃핏 양식도 배울 수 있습니다."
"242841733-0-140273","Crown Crafting Motif 64: Pyandonean Daggers","크라운 제작 모티프 64: 피안도네안 단검"
"242841733-0-140272","Crown Crafting Motif 64: Pyandonean Chests","크라운 제작 모티프 64: 피안도네안 가슴보호구"
"228378404-0-64669","Use to learn the Glass crafting style. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Glass Outfit Styles.","사용하여 글래스 제작 양식을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 글래스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-82077","Use to learn how to make Minotaur Daggers. Also teaches the equivalent Minotaur Outfit Styles.","사용하여 미노타우르스 단검 제작법을 배웁니다. 또한 그에 상응하는 미노타우르스 아웃핏 양식도 배울 수 있습니다."
"242841733-0-140275","Crown Crafting Motif 64: Pyandonean Helmets","크라운 제작 모티프 64: 피안도네안 머리보호구"
"228378404-0-82078","Use to learn how to make Minotaur Gloves. Also teaches the equivalent Minotaur Outfit Styles.","사용하여 미노타우르스 장갑 제작법을 배웁니다. 또한 그에 상응하는 미노타우르스 아웃핏 양식도 배울 수 있습니다."
"242841733-0-140274","Crown Crafting Motif 64: Pyandonean Gloves","크라운 제작 모티프 64: 피안도네안 장갑"
"242841733-0-140277","Crown Crafting Motif 64: Pyandonean Maces","크라운 제작 모티프 64: 피안도네안 둔기"
"242841733-0-140276","Crown Crafting Motif 64: Pyandonean Legs","크라운 제작 모티프 64: 피안도네안 다리보호구"
"242841733-0-140279","Crown Crafting Motif 64: Pyandonean Shoulders","크라운 제작 모티프 64: 피안도네안 어깨보호구"
"242841733-0-140278","Crown Crafting Motif 64: Pyandonean Shields","크라운 제작 모티프 64: 피안도네안 방패"
"242841733-0-57615","Crafting Motif 20: Yokudan Maces","제작 모티프 20: 요쿠단 둔기"
"242841733-0-57616","Crafting Motif 20: Yokudan Shields","제작 모티프 20: 요쿠단 방패"
"242841733-0-57617","Crafting Motif 20: Yokudan Shoulders","제작 모티프 20: 요쿠단 어깨보호구"
"242841733-0-57618","Crafting Motif 20: Yokudan Staves","제작 모티프 20: 요쿠단 지팡이"
"242841733-0-57619","Crafting Motif 20: Yokudan Swords","제작 모티프 20: 요쿠단 검"
"228378404-0-64674","Use to learn how to make Glass Chests. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Glass Outfit Styles.","사용하여 글래스 가슴보호구 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 글래스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-64673","Use to learn how to make Glass Bows. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Glass Outfit Styles.","사용하여 글래스 활 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 글래스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-64672","Use to learn how to make Glass Boots. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Glass Outfit Styles.","사용하여 글래스 신발 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 글래스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-64671","Use to learn how to make Glass Belts. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Glass Outfit Styles.","사용하여 글래스 허리띠 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 글래스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-64670","Use to learn how to make Glass Axes. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Glass Outfit Styles.","사용하여 글래스 도끼 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 글래스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-64679","Use to learn how to make Glass Maces. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Glass Outfit Styles.","사용하여 글래스 둔기 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 글래스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-64678","Use to learn how to make Glass Legs. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Glass Outfit Styles.","사용하여 글래스 다리보호구 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 글래스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-64677","Use to learn how to make Glass Helmets. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Glass Outfit Styles.","사용하여 글래스 머리보호구 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 글래스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-64676","Use to learn how to make Glass Gloves. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Glass Outfit Styles.","사용하여 글래스 장갑 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 글래스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-64675","Use to learn how to make Glass Daggers. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Glass Outfit Styles.","사용하여 글래스 단검 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 글래스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-82093","Use to learn how to make Order of the Hour Daggers. Also teaches the equivalent Order Hour Outfit Styles.","사용하여 시간의 기사단 단검 제작법을 배웁니다. 또한 그에 상응하는 시간의 기사단 아웃핏 양식도 배울 수 있습니다."
"228378404-0-82094","Use to learn how to make Order of the Hour Gloves. Also teaches the equivalent Order Hour Outfit Styles.","사용하여 시간의 기사단 장갑 제작법을 배웁니다. 또한 그에 상응하는 시간의 기사단 아웃핏 양식도 배울 수 있습니다."
"228378404-0-64684","Use to learn the Glass crafting style.  Also teaches the equivalent Glass Outfit Styles.","사용하여 글래스 제작 양식을 배웁니다. 또한 그에 상응하는 글래스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-64683","Use to learn how to make Glass Swords. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Glass Outfit Styles.","사용하여 글래스 검 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 글래스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-82091","Use to learn how to make Order of the Hour Bows. Also teaches the equivalent Order Hour Outfit Styles.","사용하여 시간의 기사단 활 제작법을 배웁니다. 또한 그에 상응하는 시간의 기사단 아웃핏 양식도 배울 수 있습니다."
"228378404-0-64682","Use to learn how to make Glass Staves. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Glass Outfit Styles.","사용하여 글래스 지팡이 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 글래스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-82092","Use to learn how to make Order of the Hour Chests. Also teaches the equivalent Order Hour Outfit Styles.","사용하여 시간의 기사단 가슴보호구 제작법을 배웁니다. 또한 그에 상응하는 시간의 기사단 아웃핏 양식도 배울 수 있습니다."
"228378404-0-64681","Use to learn how to make Glass Shoulders. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Glass Outfit Styles.","사용하여 글래스 어깨보호구 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 글래스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-82097","Use to learn how to make Order of the Hour Maces. Also teaches the equivalent Order Hour Outfit Styles.","사용하여 시간의 기사단 둔기 제작법을 배웁니다. 또한 그에 상응하는 시간의 기사단 아웃핏 양식도 배울 수 있습니다."
"228378404-0-64680","Use to learn how to make Glass Shields. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Glass Outfit Styles.","사용하여 글래스 방패 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 글래스 아웃핏 양식도 배울 수 있습니다."
"228378404-0-82098","Use to learn how to make Order of the Hour Shields. Also teaches the equivalent Order Hour Outfit Styles.","사용하여 시간의 기사단 방패 제작법을 배웁니다. 또한 그에 상응하는 시간의 기사단 아웃핏 양식도 배울 수 있습니다."
"228378404-0-82095","Use to learn how to make Order of the Hour Helmets. Also teaches the equivalent Order Hour Outfit Styles.","사용하여 시간의 기사단 머리보호구 제작법을 배웁니다. 또한 그에 상응하는 시간의 기사단 아웃핏 양식도 배울 수 있습니다."
"228378404-0-82096","Use to learn how to make Order of the Hour Legs. Also teaches the equivalent Order Hour Outfit Styles.","사용하여 시간의 기사단 다리보호구 제작법을 배웁니다. 또한 그에 상응하는 시간의 기사단 아웃핏 양식도 배울 수 있습니다."
"228378404-0-82099","Use to learn how to make Order of the Hour Shoulders. Also teaches the equivalent Order Hour Outfit Styles.","사용하여 시간의 기사단 어깨보호구 제작법을 배웁니다. 또한 그에 상응하는 시간의 기사단 아웃핏 양식도 배울 수 있습니다."
"228378404-0-121331","Use to learn the Buoyant Armiger crafting style. Also teaches the equivalent Buoyant Armiger Outfit Styles.","사용하여 부얀트 아미저 제작 양식을 배웁니다. 또한 그에 상응하는 부얀트 아미저 아웃핏 양식도 배울 수 있습니다."
"228378404-0-121330","Use to learn how to make Buoyant Armiger Swords. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Buoyant Armiger Outfit Styles.","사용하여 부얀트 아미저 검 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 부얀트 아미저 아웃핏 양식도 배울 수 있습니다."
"242841733-0-130012","Crafting Motif 52: Redoran Belts","제작 모티프 52: 레도란 허리띠"
"242841733-0-156642","Crown Crafting Motif 80: Shield of Senchal Style","Crown Crafting Motif 80: Shield of Senchal Style"
"242841733-0-130011","Crafting Motif 52: Redoran Axes","제작 모티프 52: 레도란 도끼"
"242841733-0-130010","Crafting Motif 52: Redoran Style","제작 모티프 52: 레도란 양식"
"242841733-0-156640","Crafting Motif 80: Shield of Senchal Staves","Crafting Motif 80: Shield of Senchal Staves"
"242841733-0-156641","Crafting Motif 80: Shield of Senchal Swords","Crafting Motif 80: Shield of Senchal Swords"
"242841733-0-130016","Crafting Motif 52: Redoran Daggers","제작 모티프 52: 레도란 단검"
"242841733-0-130015","Crafting Motif 52: Redoran Chests","제작 모티프 52: 레도란 가슴보호구"
"242841733-0-130014","Crafting Motif 52: Redoran Bows","제작 모티프 52: 레도란 활"
"242841733-0-130013","Crafting Motif 52: Redoran Boots","제작 모티프 52: 레도란 신발"
"242841733-0-156639","Crafting Motif 80: Shield of Senchal Shoulders","Crafting Motif 80: Shield of Senchal Shoulders"
"242841733-0-130009","Crown Crafting Motif 51: Hlaalu Style","크라운 제작 모티프 51: 할루 양식"
"242841733-0-130008","Crafting Motif 51: Hlaalu Swords","제작 모티프 51: 할루 검"
"242841733-0-130007","Crafting Motif 51: Hlaalu Staves","제작 모티프 51: 할루 지팡이"
"242841733-0-156637","Crafting Motif 80: Shield of Senchal Maces","Crafting Motif 80: Shield of Senchal Maces"
"242841733-0-130006","Crafting Motif 51: Hlaalu Shoulders","제작 모티프 51: 할루 어깨보호구"
"242841733-0-156638","Crafting Motif 80: Shield of Senchal Shields","Crafting Motif 80: Shield of Senchal Shields"
"228378404-0-121333","Use to learn how to make Telvanni Axes. Also teaches the equivalent Telvanni Outfit Styles.","사용하여 텔바니 도끼 제작법을 배웁니다. 또한 그에 상응하는 텔바니 아웃핏 양식도 배울 수 있습니다."
"228378404-0-121332","Use to learn the Telvanni crafting style. Also teaches the equivalent Telvanni Outfit Styles.","사용하여 텔바니 제작 양식을 배웁니다. 또한 그에 상응하는 텔바니 아웃핏 양식도 배울 수 있습니다."
"228378404-0-121335","Use to learn how to make Telvanni Boots. Also teaches the equivalent Telvanni Outfit Styles.","사용하여 텔바니 신발 제작법을 배웁니다. 또한 그에 상응하는 텔바니 아웃핏 양식도 배울 수 있습니다."
"228378404-0-121334","Use to learn how to make Telvanni Belts. Also teaches the equivalent Telvanni Outfit Styles.","사용하여 텔바니 허리띠 제작법을 배웁니다. 또한 그에 상응하는 텔바니 아웃핏 양식도 배울 수 있습니다."
"242841733-0-57600","Crafting Motif 18: Akaviri Maces","제작 모티프 18: 아카비리 둔기"
"228378404-0-121337","Use to learn how to make Telvanni Chests. Also teaches the equivalent Telvanni Outfit Styles.","사용하여 텔바니 가슴보호구 제작법을 배웁니다. 또한 그에 상응하는 텔바니 아웃핏 양식도 배울 수 있습니다."
"242841733-0-57601","Crafting Motif 18: Akaviri Shields","제작 모티프 18: 아카바리 방패"
"228378404-0-121336","Use to learn how to make Telvanni Bows. Also teaches the equivalent Telvanni Outfit Styles.","사용하여 텔바니 활 제작법을 배웁니다. 또한 그에 상응하는 텔바니 아웃핏 양식도 배울 수 있습니다."
"242841733-0-57602","Crafting Motif 18: Akaviri Shoulders","제작 모티프 18: 아카비리 어깨보호구"
"228378404-0-121339","Use to learn how to make Telvanni Gloves. Also teaches the equivalent Telvanni Outfit Styles.","사용하여 텔바니 장갑 제작법을 배웁니다. 또한 그에 상응하는 텔바니 아웃핏 양식도 배울 수 있습니다."
"242841733-0-57603","Crafting Motif 18: Akaviri Staves","제작 모티프 18: 아카비리 지팡이"
"228378404-0-121338","Use to learn how to make Telvanni Daggers. Also teaches the equivalent Telvanni Outfit Styles.","사용하여 텔바니 단검 제작법을 배웁니다. 또한 그에 상응하는 텔바니 아웃핏 양식도 배울 수 있습니다."
"242841733-0-57604","Crafting Motif 18: Akaviri Swords","제작 모티프 18: 아카비리 검"
"242841733-0-57605","Crafting Motif 20: Yokudan Style","제작 모티프 20: 요쿠단 양식"
"242841733-0-57606","Crafting Motif 20: Yokudan Axes","제작 모티프 20: 요쿠단 도끼"
"242841733-0-57607","Crafting Motif 20: Yokudan Belts","제작 모티프 20: 요쿠단 허리띠"
"242841733-0-57608","Crafting Motif 20: Yokudan Boots","제작 모티프 20: 요쿠단 신발"
"242841733-0-57609","Crafting Motif 20: Yokudan Bows","제작 모티프 20: 요쿠단 활"
"228378404-0-121320","Use to learn how to make Buoyant Armiger Bows. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Buoyant Armiger Outfit Styles.","사용하여 부얀트 아미저 활 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 부얀트 아미저 아웃핏 양식도 배울 수 있습니다."
"242841733-0-130001","Crafting Motif 51: Hlaalu Gloves","제작 모티프 51: 할루 장갑"
"242841733-0-130000","Crafting Motif 51: Hlaalu Daggers","제작 모티프 51: 할루 단검"
"242841733-0-130005","Crafting Motif 51: Hlaalu Shields","제작 모티프 51: 할루 방패"
"242841733-0-130004","Crafting Motif 51: Hlaalu Maces","제작 모티프 51: 할루 둔기"
"242841733-0-130003","Crafting Motif 51: Hlaalu Legs","제작 모티프 51: 할루 다리보호구"
"242841733-0-130002","Crafting Motif 51: Hlaalu Helmets","제작 모티프 51: 할루 머리보호구"
"228378404-0-121329","Use to learn how to make Buoyant Armiger Staves. Requires Rank 10 of any of the Metalworking, Tailoring, or Woodworking passives. Also teaches the equivalent Buoyant Armiger Outfit Styles.","사용하여 부얀트 아미저 지팡이 제작법을 배웁니다. 대장기술, 재봉, 목공 패시브 스킬 중 하나가 10랭크 이상이어야 합니다. 또한 그에 상응하는 부얀트 아미저 아웃핏 양식도 배울 수 있습니다."
"228378404-0-82031","Use to learn how to make Hollowjack Legs. Also teaches the equivalent Hollowjack Outfit Styles.","사용하여 할로우잭 다리보호구 제작법을 배웁니다. 또한 그에 상응하는 할로우잭 아웃핏 양식도 배울 수 있습니다."
"228378404-0-82032","Use to learn how to make Hollowjack Maces. Also teaches the equivalent Hollowjack Outfit Styles.","사용하여 할로우잭 둔기 제작법을 배웁니다. 또한 그에 상응하는 할로우잭 아웃핏 양식도 배울 수 있습니다."
"228378404-0-82030","Use to learn how to make Hollowjack Helmets. Also teaches the equivalent Hollowjack Outfit Styles.","사용하여 할로우잭 머리보호구 제작법을 배웁니다. 또한 그에 상응하는 할로우잭 아웃핏 양식도 배울 수 있습니다."
