"Location","Source","Target"
"112701171-0-8454","Transmog, Bow","Transmog, Bow"
"112701171-0-7125","Character, Body Markings","Character, Body Markings"
"112701171-0-8457","Transmog, One-Handed","Transmog, One-Handed"
"112701171-0-7126","Character, Head Markings","Character, Head Markings"
"112701171-0-8456","Transmog, Shield","Transmog, Shield"
"112701171-0-8459","Transmog, Bow","Transmog, Bow"
"112701171-0-7128","Character, Body Markings","Character, Body Markings"
"112701171-0-8458","Transmog, Two-Handed","Transmog, Two-Handed"
"112701171-0-7129","Character, Head Markings","Character, Head Markings"
"241484741-0-39","Light","Light"
"241484741-0-38","Light","Light"
"112701171-0-8460","Transmog, Staff","Transmog, Staff"
"112701171-0-7130","Character, Body Markings","Character, Body Markings"
"112701171-0-8462","Wardrobe, Wardrobe","Wardrobe, Wardrobe"
"241484741-0-35","Light","Light"
"112701171-0-7131","Character, Head Markings","Character, Head Markings"
"112701171-0-8461","Furnishing,Interior Decoration","Furnishing,Interior Decoration"
"241484741-0-34","Light","Light"
"112701171-0-7132","Character, Body Markings","Character, Body Markings"
"112701171-0-8464","Wardrobe, Hats","Wardrobe, Hats"
"241484741-0-37","Light","Light"
"112701171-0-7133","Character, Head Markings","Character, Head Markings"
"112701171-0-8463","Wardrobe, Bundle","Wardrobe, Bundle"
"241484741-0-36","Light","Light"
"214390738-8-19","oak^a","참나무"
"214390738-8-18","oak^a","참나무"
"241484741-0-30","Light","Light"
"214390738-8-17","maple^a","단풍나무"
"241484741-0-33","Light","Light"
"96069573-0-5880","Mightyscales","Mightyscales"
"214390738-8-16","maple^a","단풍나무"
"241484741-0-32","Light","Light"
"214390738-8-33","ebon^a","에보니"
"214390738-8-32","dwarven-steel^a","드워븐 강철-강철"
"214390738-8-31","dwarven-steel^a","드워븐 강철-강철"
"214390738-8-30","orichalc-steel^a","오리할쿰 강철"
"214390738-8-37","hide^a","가죽"
"214390738-8-36","hide^a","가죽"
"214390738-8-35","halfhide^a","반가죽"
"214390738-8-34","halfhide^a","반가죽"
"112701171-0-7134","Character, Body Markings","Character, Body Markings"
"112701171-0-8466","Wardrobe, Hats","Wardrobe, Hats"
"112701171-0-7135","Character, Head Markings","Character, Head Markings"
"112701171-0-8465","Wardrobe, Hats","Wardrobe, Hats"
"112701171-0-7136","Wardrobe, Hats","의상, 모자"
"112701171-0-8468","Crafting, Motifs","Crafting, Motifs"
"112701171-0-7137","Character, Adornment","캐릭터, 장신구"
"112701171-0-8467","Crafting, Motifs","Crafting, Motifs"
"112701171-0-7138","Character, Adornment","캐릭터, 장신구"
"112701171-0-8469","Utility, Skyshards","Utility, Skyshards"
"41983653-0-225","Truly Superb","초월적인"
"241484741-0-28","Light","Light"
"241484741-0-27","Light","Light"
"112701171-0-8471","Furnishing, Interior Decoration","Furnishing, Interior Decoration"
"112701171-0-8470","Furnishing, Interior Decoration","Furnishing, Interior Decoration"
"241484741-0-29","Light","Light"
"241484741-0-24","Light","Light"
"112701171-0-8472","Furnishing, Interior Decoration","Furnishing, Interior Decoration"
"241484741-0-23","Light","천옷"
"241484741-0-26","Light","Light"
"112701171-0-8474","Account, Event","Account, Event"
"241484741-0-25","Light","Light"
"241484741-0-20","Light","Light"
"214390738-8-29","orichalc-steel^a","오리할쿰 강철"
"214390738-8-28","steel^a","강철"
"241484741-0-22","Light","Light"
"214390738-8-27","steel^a","강철"
"241484741-0-21","Light","Light"
"112701171-0-4916","Furnishing, Lights","장식가구, 광원"
"112701171-0-7189","Transmog, Headwear","Transmog, Headwear"
"112701171-0-4915","Furnishing, Lights","장식가구, 광원"
"112701171-0-4914","Furnishing, Lights","장식가구, 광원"
"112701171-0-4913","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4912","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4911","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4910","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-7192","Furnishing, Furniture","Furnishing, Furniture"
"112701171-0-7193","Furnishing, Furniture","Furnishing, Furniture"
"112701171-0-4919","Furnishing, Paintings","장식가구, 그림"
"112701171-0-4918","Furnishing, Paintings","장식가구, 그림"
"112701171-0-4917","Furnishing, Paintings","장식가구, 그림"
"112701171-0-7190","Transmog, Waistwear","Transmog, Waistwear"
"112701171-0-4927","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4926","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"41983653-0-207","Superb","우월한"
"112701171-0-4925","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4924","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4923","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4922","Furnishing, Paintings","장식가구, 그림"
"112701171-0-4921","Furnishing, Paintings","장식가구, 그림"
"112701171-0-4920","Furnishing, Paintings","장식가구, 그림"
"112701171-0-4929","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4928","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-7167","Wardrobe, Adornment","의상, 장신구"
"112701171-0-7168","Transmog, Bow","Transmog, Bow"
"112701171-0-7169","Transmog, Dagger","Transmog, Dagger"
"112701171-0-7170","Transmog, One-Handed","Transmog, One-Handed"
"112701171-0-7171","Transmog, Two-Handed","Transmog, Two-Handed"
"112701171-0-7172","Transmog, Two-Handed Axe","Transmog, Two-Handed Axe"
"112701171-0-7173","Transmog, One-Handed Axe","Transmog, One-Handed Axe"
"112701171-0-7174","Transmog, One-Handed Mace","Transmog, One-Handed Mace"
"112701171-0-7175","Transmog, Two-Handed Mace","Transmog, Two-Handed Mace"
"112701171-0-7176","Transmog, Shield","Transmog, Shield"
"112701171-0-7177","Transmog, Staff","Transmog, Staff"
"112701171-0-4905","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-7178","Transmog, Outfit","Transmog, Outfit"
"112701171-0-4904","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-7179","Transmog, One-Handed","Transmog, One-Handed"
"112701171-0-4903","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4902","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4901","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4900","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-7181","Transmog, Bow","Transmog, Bow"
"112701171-0-7182","Transmog, Staff","Transmog, Staff"
"112701171-0-7184","Transmog, Shoulder","Transmog, Shoulder"
"112701171-0-4909","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-7185","Transmog, Hands","Transmog, Hands"
"112701171-0-4908","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-7186","Transmog, Chest","Transmog, Chest"
"112701171-0-4907","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-7187","Transmog, Legwear","Transmog, Legwear"
"112701171-0-4906","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-7188","Transmog, Footwear","Transmog, Footwear"
"112701171-0-7180","Transmog, Two-Handed","Transmog, Two-Handed"
"112701171-0-4952","Furnishing, Lights","장식가구, 광원"
"112701171-0-3621","Furnishing, Construction","장식가구, 구조물"
"112701171-0-4951","Furnishing, Lights","장식가구, 광원"
"112701171-0-3620","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4950","Furnishing, Furniture","장식가구, 생활가구"
"112701171-0-3629","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4959","Furnishing, Construction","장식가구, 구조물"
"112701171-0-3628","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4958","Furnishing, Furniture","장식가구, 생활가구"
"112701171-0-3627","Furnishing, Construction","장식가구, 구조물"
"112701171-0-4957","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-3626","Furnishing, Construction","장식가구, 구조물"
"112701171-0-4956","Furnishing, Lights","장식가구, 광원"
"112701171-0-3625","Furnishing, Construction","장식가구, 구조물"
"112701171-0-4955","Furnishing, Lights","장식가구, 광원"
"112701171-0-3624","Furnishing, Construction","장식가구, 구조물"
"112701171-0-4954","Furnishing, Lights","장식가구, 광원"
"112701171-0-3623","Furnishing, Construction","장식가구, 구조물"
"112701171-0-4953","Furnishing, Lights","장식가구, 광원"
"112701171-0-3622","Furnishing, Construction","장식가구, 구조물"
"112701171-0-4963","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-3632","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4962","Furnishing, Construction","장식가구, 구조물"
"112701171-0-3631","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4961","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-3630","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4960","Furnishing, Furniture","장식가구, 생활가구"
"112701171-0-3639","Furnishing, Paintings","장식가구, 그림"
"112701171-0-4969","Furnishing, Lights","장식가구, 광원"
"112701171-0-3638","Furnishing, Paintings","장식가구, 그림"
"112701171-0-4968","Furnishing, Furniture","장식가구, 생활가구"
"112701171-0-4967","Furnishing, Lights","장식가구, 광원"
"112701171-0-4966","Furnishing, Construction","장식가구, 구조물"
"112701171-0-3635","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4965","Furnishing, Furniture","장식가구, 생활가구"
"112701171-0-3634","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4964","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-3633","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4930","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"41983653-0-298","Pellitine Outlaw","Pellitine Outlaw"
"41983653-0-299","DragonHunterT3","DragonHunterT3"
"41983653-0-296","Black Kiergo","Black Kiergo"
"41983653-0-297","DragonHunterT3","DragonHunterT3"
"41983653-0-294","Dragon Cult","Dragon Cult"
"41983653-0-295","Infernal Guardian Arms","Infernal Guardian Arms"
"112701171-0-4938","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-3607","Furnishing, Paintings","장식가구, 그림"
"112701171-0-4937","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-3606","Furnishing, Paintings","장식가구, 그림"
"112701171-0-4936","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-3605","Furnishing, Paintings","장식가구, 그림"
"241484741-10-8","Medium","경갑"
"112701171-0-4935","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-3604","Furnishing, Paintings","장식가구, 그림"
"241484741-10-9","Medium","경갑"
"112701171-0-4934","Furnishing, Furniture","장식가구, 생활가구"
"112701171-0-3603","Furnishing, Paintings","장식가구, 그림"
"241484741-10-6","Medium","경갑"
"112701171-0-4933","Furnishing, Furniture","장식가구, 생활가구"
"112701171-0-3602","Furnishing, Paintings","장식가구, 그림"
"241484741-10-7","Medium","경갑"
"112701171-0-4932","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-3601","Furnishing, Paintings","장식가구, 그림"
"241484741-10-4","Medium","경갑"
"112701171-0-4931","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-3600","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"241484741-10-5","Medium","경갑"
"112701171-0-3609","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4939","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-3608","Furnishing, Paintings","장식가구, 그림"
"112701171-0-4941","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-3610","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4940","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4949","Furnishing, Furniture","장식가구, 생활가구"
"112701171-0-3618","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4948","Furnishing, Lights","장식가구, 광원"
"112701171-0-3617","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4947","Furnishing, Lights","장식가구, 광원"
"112701171-0-3616","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4946","Furnishing, Lights","장식가구, 광원"
"112701171-0-3615","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4945","Furnishing, Lights","장식가구, 광원"
"112701171-0-3614","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4944","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-3613","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4943","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-3612","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-4942","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-3611","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"241484741-10-2","Medium","경갑"
"112701171-0-3619","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-2333","Furnishing, Furniture","장식가구, 생활가구"
"41983653-0-278","Prophet","Prophet"
"112701171-0-1002","Character, Hair Styles","캐릭터, 머리 스타일"
"112701171-0-4996","Furnishing, Foliage","장식가구, 나뭇잎"
"214390738-8-44","homespun^a","수제 "
"112701171-0-2334","Furnishing, Furniture","장식가구, 생활가구"
"41983653-0-279","Lord Warden Dusk","Lord Warden Dusk"
"112701171-0-1003","Character, Hair Styles","캐릭터, 머리 스타일"
"112701171-0-4995","Furnishing, Foliage","장식가구, 나뭇잎"
"214390738-8-43","homespun^a","수제 "
"112701171-0-2331","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"41983653-0-276","nightflame","nightflame"
"112701171-0-1000","Wardrobe, Costumes","의상, 코스튬"
"112701171-0-4994","Furnishing, Foliage","장식가구, 나뭇잎"
"214390738-8-42","fell^a","모피"
"112701171-0-2332","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"41983653-0-277","Spellbreaker","Spellbreaker"
"112701171-0-1001","Character, Hair Styles","캐릭터, 머리 스타일"
"214390738-8-41","full-leather^a","그레인 가죽"
"41983653-0-274","Valkyn Skoria","Valkyn Skoria"
"112701171-0-4992","Furnishing, Services","장식가구, 서비스"
"214390738-8-48","cotton^a","면포"
"112701171-0-2330","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"41983653-0-275","dwarven","드워븐"
"112701171-0-4991","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"214390738-8-47","cotton^a","면포"
"41983653-0-272","ATharn","ATharn"
"112701171-0-4990","Furnishing, Services","장식가구, 서비스"
"214390738-8-46","linen^a","아마포"
"41983653-0-273","Lyris","리리스"
"214390738-8-45","linen^a","아마포"
"112701171-0-2339","Furnishing, Interior Decoration","장식가구, 내부 장식품"
"112701171-0-1008","Wardrobe, Hats","의상, 모자"
