"Location","Source","Target"
"242841733-0-64026","Plain Sandals","수수한 샌들"
"242841733-0-64027","Plain Sandals","수수한 샌들"
"242841733-0-64020","Plain Sandals","수수한 샌들"
"242841733-0-64021","Plain Sandals","수수한 샌들"
"242841733-0-64022","Plain Sandals","수수한 샌들"
"242841733-0-64023","Plain Sandals","수수한 샌들"
"242841733-0-35032","Soul-Shriven Sandals","소울-쉬리븐 샌들"
"242841733-0-166034","Traveler's Boots","Traveler's Boots"
"242841733-0-35036","Soul-Shriven Sandals","소울-쉬리븐 샌들"
"242841733-0-121549","Slave Sandals","노예 샌들"
"242841733-0-138827","Forgotten Adventurer's Boots","잊혀진 모험가의 장화"
"242841733-0-64002","Traveler's Boots","여행자의 장화"
"228378404-0-64003","Well-made and lightly worn. Great for style, hard riding, or hard walking.","좋은 품질에 약간 낡았습니다. 멋진 스타일, 오랜 승마 혹은 도보에 적합합니다."
"228378404-0-64002","Well-made and lightly worn. Great for style, hard riding, or hard walking.","좋은 품질에 약간 낡았습니다. 멋진 스타일, 오랜 승마 혹은 도보에 적합합니다."
"242841733-0-64003","Traveler's Boots","여행자의 장화"
"228378404-0-64001","Well-made and lightly worn. Great for style, hard riding, or hard walking.","좋은 품질에 약간 낡았습니다. 멋진 스타일, 오랜 승마 혹은 도보에 적합합니다."
"242841733-0-64004","Traveler's Boots","여행자의 장화"
"228378404-0-64000","Well-made and lightly worn. Great for style, hard riding, or hard walking.","좋은 품질에 약간 낡았습니다. 멋진 스타일, 오랜 승마 혹은 도보에 적합합니다."
"242841733-0-64005","Traveler's Boots","여행자의 장화"
"242841733-0-64000","Traveler's Boots","여행자의 장화"
"242841733-0-64001","Traveler's Boots","여행자의 장화"
"228378404-0-64009","Well-made and lightly worn. Great for style, hard riding, or hard walking.","좋은 품질에 약간 낡았습니다. 멋진 스타일, 오랜 승마 혹은 도보에 적합합니다."
"228378404-0-64008","Well-made and lightly worn. Great for style, hard riding, or hard walking.","좋은 품질에 약간 낡았습니다. 멋진 스타일, 오랜 승마 혹은 도보에 적합합니다."
"228378404-0-64007","Well-made and lightly worn. Great for style, hard riding, or hard walking.","좋은 품질에 약간 낡았습니다. 멋진 스타일, 오랜 승마 혹은 도보에 적합합니다."
"228378404-0-64006","Well-made and lightly worn. Great for style, hard riding, or hard walking.","좋은 품질에 약간 낡았습니다. 멋진 스타일, 오랜 승마 혹은 도보에 적합합니다."
"228378404-0-64005","Well-made and lightly worn. Great for style, hard riding, or hard walking.","좋은 품질에 약간 낡았습니다. 멋진 스타일, 오랜 승마 혹은 도보에 적합합니다."
"228378404-0-64004","Well-made and lightly worn. Great for style, hard riding, or hard walking.","좋은 품질에 약간 낡았습니다. 멋진 스타일, 오랜 승마 혹은 도보에 적합합니다."
