"Location","Source","Target"
"228378404-0-64208","A low-cut corseted dress.","코르셋이 달려 있는 가슴 파인 드레스."
"242841733-0-64161","Bloused Long Dress","블라우스 롱 드레스"
"228378404-0-64207","A low-cut corseted dress.","코르셋이 달려 있는 가슴 파인 드레스."
"242841733-0-64162","Bloused Long Dress","블라우스 롱 드레스"
"228378404-0-64206","A low-cut corseted dress.","코르셋이 달려 있는 가슴 파인 드레스."
"228378404-0-64205","A low-cut corseted dress.","코르셋이 달려 있는 가슴 파인 드레스."
"228378404-0-64204","A low-cut corseted dress.","코르셋이 달려 있는 가슴 파인 드레스."
"228378404-0-64203","A low-cut corseted dress.","코르셋이 달려 있는 가슴 파인 드레스."
"228378404-0-64202","A low-cut corseted dress.","코르셋이 달려 있는 가슴 파인 드레스."
"228378404-0-63649","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"242841733-0-64127","Stitched Long Dress","바느질한 롱 드레스"
"242841733-0-64128","Stitched Long Dress","바느질한 롱 드레스"
"242841733-0-64129","Stitched Long Dress","바느질한 롱 드레스"
"242841733-0-64134","Stitched Long Dress","바느질한 롱 드레스"
"228378404-0-63760","A respectable shirt with matching vest and cuffs.","어울리는 조끼와 커프스가 달린 훌륭한 셔츠."
"228378404-0-63881","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"228378404-0-63640","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"242841733-0-64135","Stitched Long Dress","바느질한 롱 드레스"
"228378404-0-63761","A respectable shirt with matching vest and cuffs.","어울리는 조끼와 커프스가 달린 훌륭한 셔츠."
"228378404-0-63882","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"242841733-0-64136","Stitched Long Dress","바느질한 롱 드레스"
"242841733-0-64137","Stitched Long Dress","바느질한 롱 드레스"
"228378404-0-63880","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"242841733-0-64130","Stitched Long Dress","바느질한 롱 드레스"
"242841733-0-64131","Stitched Long Dress","바느질한 롱 드레스"
"242841733-0-64132","Stitched Long Dress","바느질한 롱 드레스"
"242841733-0-64133","Stitched Long Dress","바느질한 롱 드레스"
"228378404-0-63647","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"228378404-0-63768","A respectable shirt with matching vest and cuffs.","어울리는 조끼와 커프스가 달린 훌륭한 셔츠."
"228378404-0-63889","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"228378404-0-63769","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63648","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"228378404-0-63645","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"228378404-0-63766","A respectable shirt with matching vest and cuffs.","어울리는 조끼와 커프스가 달린 훌륭한 셔츠."
"228378404-0-63887","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"228378404-0-63646","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"228378404-0-63767","A respectable shirt with matching vest and cuffs.","어울리는 조끼와 커프스가 달린 훌륭한 셔츠."
"228378404-0-63888","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"228378404-0-63643","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"228378404-0-63764","A respectable shirt with matching vest and cuffs.","어울리는 조끼와 커프스가 달린 훌륭한 셔츠."
"228378404-0-63885","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"228378404-0-63644","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"228378404-0-63765","A respectable shirt with matching vest and cuffs.","어울리는 조끼와 커프스가 달린 훌륭한 셔츠."
"228378404-0-63886","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"228378404-0-63641","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"228378404-0-63762","A respectable shirt with matching vest and cuffs.","어울리는 조끼와 커프스가 달린 훌륭한 셔츠."
"228378404-0-63883","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"228378404-0-63642","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"228378404-0-63763","A respectable shirt with matching vest and cuffs.","어울리는 조끼와 커프스가 달린 훌륭한 셔츠."
"228378404-0-63884","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"242841733-0-64138","Stitched Long Dress","바느질한 롱 드레스"
"242841733-0-64139","Stitched Long Dress","바느질한 롱 드레스"
"242841733-0-64145","Bloused Long Dress","블라우스 롱 드레스"
"228378404-0-63771","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63650","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"228378404-0-63892","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"242841733-0-64146","Bloused Long Dress","블라우스 롱 드레스"
"228378404-0-63772","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63651","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"228378404-0-63893","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"242841733-0-64147","Bloused Long Dress","블라우스 롱 드레스"
"228378404-0-63890","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"242841733-0-64148","Bloused Long Dress","블라우스 롱 드레스"
"228378404-0-63770","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63891","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"242841733-0-64141","Stitched Long Dress","바느질한 롱 드레스"
"242841733-0-64142","Stitched Long Dress","바느질한 롱 드레스"
"242841733-0-64143","Bloused Long Dress","블라우스 롱 드레스"
"242841733-0-64144","Bloused Long Dress","블라우스 롱 드레스"
"228378404-0-63779","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63658","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"228378404-0-63659","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63777","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63656","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"228378404-0-63898","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"228378404-0-63778","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63657","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"242841733-0-64140","Stitched Long Dress","바느질한 롱 드레스"
"228378404-0-63899","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"228378404-0-63775","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63654","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"228378404-0-63896","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"228378404-0-63776","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63655","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"228378404-0-63897","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"228378404-0-63773","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63652","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"228378404-0-63894","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"228378404-0-63774","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63653","This simple linen workshirt is composed of simple panels.","천 조각들로 이루어진 단순한 직물 셔츠."
"228378404-0-63895","A wrapped, sleeveless tunic and vest.","랩이 달린 소매 없는 튜닉과 조끼."
"228378404-0-63782","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63661","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63783","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63662","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63780","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63781","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63660","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63669","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63788","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63667","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63789","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63668","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63786","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63665","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63787","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63666","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63784","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63663","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63785","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"228378404-0-63664","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"242841733-0-121547","Slave Shirt","노예 셔츠"
"228378404-0-63793","A simple, belted tunic with short sleeves.","벨트가 둘러진 단순한 모양의 소매가 짧은 튜닉."
"242841733-0-64123","Stitched Long Dress","바느질한 롱 드레스"
"228378404-0-63672","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63794","A simple, belted tunic with short sleeves.","벨트가 둘러진 단순한 모양의 소매가 짧은 튜닉."
"242841733-0-64124","Stitched Long Dress","바느질한 롱 드레스"
"228378404-0-63673","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63791","A simple, belted tunic with short sleeves.","벨트가 둘러진 단순한 모양의 소매가 짧은 튜닉."
"242841733-0-64125","Stitched Long Dress","바느질한 롱 드레스"
"228378404-0-63670","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63792","A simple, belted tunic with short sleeves.","벨트가 둘러진 단순한 모양의 소매가 짧은 튜닉."
"242841733-0-64126","Stitched Long Dress","바느질한 롱 드레스"
"228378404-0-63671","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63790","A simple, belted tunic with long sleeves.","벨트가 둘러진 단순한 모양의 소매가 긴 튜닉."
"242841733-0-64121","Stitched Long Dress","바느질한 롱 드레스"
"242841733-0-64122","Stitched Long Dress","바느질한 롱 드레스"
"228378404-0-63799","A simple, belted tunic with short sleeves.","벨트가 둘러진 단순한 모양의 소매가 짧은 튜닉."
"228378404-0-63678","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63679","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63797","A simple, belted tunic with short sleeves.","벨트가 둘러진 단순한 모양의 소매가 짧은 튜닉."
"228378404-0-63676","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63798","A simple, belted tunic with short sleeves.","벨트가 둘러진 단순한 모양의 소매가 짧은 튜닉."
"228378404-0-63677","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63795","A simple, belted tunic with short sleeves.","벨트가 둘러진 단순한 모양의 소매가 짧은 튜닉."
"228378404-0-63674","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63796","A simple, belted tunic with short sleeves.","벨트가 둘러진 단순한 모양의 소매가 짧은 튜닉."
"228378404-0-63675","This simple linen workshirt has an attached vest.","조끼가 달려있는 단순한 직물 작업복."
"228378404-0-63728","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"228378404-0-63849","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"228378404-0-63729","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"228378404-0-63726","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"228378404-0-63847","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"228378404-0-63727","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"228378404-0-63848","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"228378404-0-63724","A simple, double-layered linen workshirt and vest.","단순하게 생긴 더블레이어드 직물 작업복과 조끼."
"228378404-0-63845","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"228378404-0-63725","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"228378404-0-63846","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"228378404-0-63722","A simple, double-layered linen workshirt and vest.","단순하게 생긴 더블레이어드 직물 작업복과 조끼."
"228378404-0-63843","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"228378404-0-63723","A simple, double-layered linen workshirt and vest.","단순하게 생긴 더블레이어드 직물 작업복과 조끼."
"228378404-0-63844","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"228378404-0-63720","A simple, double-layered linen workshirt and vest.","단순하게 생긴 더블레이어드 직물 작업복과 조끼."
"228378404-0-63841","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"228378404-0-63721","A simple, double-layered linen workshirt and vest.","단순하게 생긴 더블레이어드 직물 작업복과 조끼."
"228378404-0-63842","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"228378404-0-63840","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"242841733-0-63809","Short-sleeved Tunic","소매가 짧은 튜닉"
"228378404-0-63618","This simple linen workshirt has an aproned bib attached to the front.","단순하게 생긴 작업용 직물셔츠, 앞에 앞치마가 달려 있다."
"228378404-0-63739","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"242841733-0-63805","Short-sleeved Tunic","소매가 짧은 튜닉"
"228378404-0-63619","This simple linen workshirt has an aproned bib attached to the front.","단순하게 생긴 작업용 직물셔츠, 앞에 앞치마가 달려 있다."
"242841733-0-63806","Short-sleeved Tunic","소매가 짧은 튜닉"
"228378404-0-63616","This simple linen workshirt has an aproned bib attached to the front.","단순하게 생긴 작업용 직물셔츠, 앞에 앞치마가 달려 있다."
"228378404-0-63737","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"242841733-0-63807","Short-sleeved Tunic","소매가 짧은 튜닉"
"228378404-0-63858","A wrapped, belted sleeveless tunic.","랩이 달리고 벨트가 둘러진 소매없는 튜닉."
"228378404-0-63617","This simple linen workshirt has an aproned bib attached to the front.","단순하게 생긴 작업용 직물셔츠, 앞에 앞치마가 달려 있다."
"228378404-0-63738","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"242841733-0-63808","Short-sleeved Tunic","소매가 짧은 튜닉"
"228378404-0-63859","A wrapped, belted sleeveless tunic.","랩이 달리고 벨트가 둘러진 소매없는 튜닉."
"242841733-0-63801","Short-sleeved Tunic","소매가 짧은 튜닉"
"242841733-0-63802","Short-sleeved Tunic","소매가 짧은 튜닉"
"242841733-0-63803","Short-sleeved Tunic","소매가 짧은 튜닉"
"242841733-0-63804","Short-sleeved Tunic","소매가 짧은 튜닉"
"242841733-0-63800","Short-sleeved Tunic","소매가 짧은 튜닉"
"228378404-0-63614","This simple linen workshirt has an aproned bib attached to the front.","단순하게 생긴 작업용 직물셔츠, 앞에 앞치마가 달려 있다."
"228378404-0-63735","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"228378404-0-63856","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"228378404-0-63615","This simple linen workshirt has an aproned bib attached to the front.","단순하게 생긴 작업용 직물셔츠, 앞에 앞치마가 달려 있다."
"228378404-0-63736","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"228378404-0-63857","A wrapped, belted sleeveless tunic.","랩이 달리고 벨트가 둘러진 소매없는 튜닉."
"228378404-0-63733","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"228378404-0-63854","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"228378404-0-63734","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"228378404-0-63855","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"228378404-0-63731","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"228378404-0-63852","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"228378404-0-63732","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"228378404-0-63853","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"228378404-0-63850","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"228378404-0-63730","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"228378404-0-63851","A wrapped, belted tunic with short sleeves.","랩이 달리고 벨트가 둘러진 소매가 짧은 튜닉."
"228378404-0-63629","This simple linen workshirt has an aproned bib attached to the front.","단순하게 생긴 작업용 직물셔츠, 앞에 앞치마가 달려 있다."
"228378404-0-63627","This simple linen workshirt has an aproned bib attached to the front.","단순하게 생긴 작업용 직물셔츠, 앞에 앞치마가 달려 있다."
"228378404-0-63869","A wrapped, belted sleeveless tunic.","랩이 달리고 벨트가 둘러진 소매없는 튜닉."
"228378404-0-63748","A respectable shirt with matching vest and cuffs.","어울리는 조끼와 커프스가 달린 훌륭한 셔츠."
"228378404-0-63628","This simple linen workshirt has an aproned bib attached to the front.","단순하게 생긴 작업용 직물셔츠, 앞에 앞치마가 달려 있다."
"228378404-0-63749","A respectable shirt with matching vest and cuffs.","어울리는 조끼와 커프스가 달린 훌륭한 셔츠."
"228378404-0-63860","A wrapped, belted sleeveless tunic.","랩이 달리고 벨트가 둘러진 소매없는 튜닉."
"228378404-0-63625","This simple linen workshirt has an aproned bib attached to the front.","단순하게 생긴 작업용 직물셔츠, 앞에 앞치마가 달려 있다."
"228378404-0-63746","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"228378404-0-63867","A wrapped, belted sleeveless tunic.","랩이 달리고 벨트가 둘러진 소매없는 튜닉."
"228378404-0-63626","This simple linen workshirt has an aproned bib attached to the front.","단순하게 생긴 작업용 직물셔츠, 앞에 앞치마가 달려 있다."
"228378404-0-63868","A wrapped, belted sleeveless tunic.","랩이 달리고 벨트가 둘러진 소매없는 튜닉."
"228378404-0-63747","A respectable shirt with matching vest and cuffs.","어울리는 조끼와 커프스가 달린 훌륭한 셔츠."
"228378404-0-63623","This simple linen workshirt has an aproned bib attached to the front.","단순하게 생긴 작업용 직물셔츠, 앞에 앞치마가 달려 있다."
"228378404-0-63744","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
"228378404-0-63865","A wrapped, belted sleeveless tunic.","랩이 달리고 벨트가 둘러진 소매없는 튜닉."
"228378404-0-63624","This simple linen workshirt has an aproned bib attached to the front.","단순하게 생긴 작업용 직물셔츠, 앞에 앞치마가 달려 있다."
"228378404-0-63745","A low-cut linen shirt with a corseted waist.","허리에 코르셋이 달린 가슴파인 직물 셔츠."
