"Location","Source","Target"
"228378404-0-61146","A tall and tattered banner that's obviously seen battle. It still stands proudly, and could be useful to smugglers.","A tall and tattered banner that's obviously seen battle. It still stands proudly, and could be useful to smugglers."
"228378404-0-62476","These blank heraldic documents are signed by Thane Unnvald of Riften. They would be worth a small fortune to a forger.","These blank heraldic documents are signed by Thane Unnvald of Riften. They would be worth a small fortune to a forger."
"228378404-0-74453","Moon Pearls are considered sacred, often displayed behind the altars of the greatest Temples of the Two-Moons Dance. This pair is said to have been blessed by the prophet Rid-Thar-ri'Datta himself.","Moon Pearls are considered sacred, often displayed behind the altars of the greatest Temples of the Two-Moons Dance. This pair is said to have been blessed by the prophet Rid-Thar-ri'Datta himself."
"228378404-0-74459","Folding pen knife with platinum handle, wrought in the Ra Gada style of the second, or Tavan wave of settlers.","Folding pen knife with platinum handle, wrought in the Ra Gada style of the second, or Tavan wave of settlers."
"228378404-0-74458","Finely-wrought silver keychain with a crystal fob. Etched with the seal of Gurges and Associates, the ""fallen house.""","Finely-wrought silver keychain with a crystal fob. Etched with the seal of Gurges and Associates, the \"\"fallen house.\"\""
"228378404-0-74455","Paperweight of a dragon frog carved from a huge nugget of turquoise, with ""No Shira Citadel"" engraved on the bottom.","Paperweight of a dragon frog carved from a huge nugget of turquoise, with \"\"No Shira Citadel\"\" engraved on the bottom."
"228378404-0-74454","Feather from a redtail hawk, sacred to Tava, fashioned into a writing quill with a golden nib. Reserved for use by the nobility.","Feather from a redtail hawk, sacred to Tava, fashioned into a writing quill with a golden nib. Reserved for use by the nobility."
"228378404-0-74457","A golden pen in the shape of a giant mosquito; the scrivener holds the thorax and writes with the proboscis.","A golden pen in the shape of a giant mosquito; the scrivener holds the thorax and writes with the proboscis."
"228378404-0-74456","Recreation of Hubalajad's haj mota-shaped toupee, including the original emerald eyes, mounted on a half-bust of the late noble.","Recreation of Hubalajad's haj mota-shaped toupee, including the original emerald eyes, mounted on a half-bust of the late noble."
"228378404-0-62484","This seal was affixed to all of King Eamond's personal correspondences. It is extremely valuable to a forger.","This seal was affixed to all of King Eamond's personal correspondences. It is extremely valuable to a forger."
"228378404-0-61152","A flag bearing the symbol of King Ranser, made to commemorate the victory of Wayrest but perhaps distributed too soon.","A flag bearing the symbol of King Ranser, made to commemorate the victory of Wayrest but perhaps distributed too soon."
"228378404-0-62485","This heavy brass seal bears the mark of the Dragonstar Caravan Company.","This heavy brass seal bears the mark of the Dragonstar Caravan Company."
"228378404-0-61151","A flag bearing the symbol of House Redoran, commemorating one of the many victories they claim credit for achieving.","A flag bearing the symbol of House Redoran, commemorating one of the many victories they claim credit for achieving."
"228378404-0-62482","This seal is used to mark correspondences between high-ranking Crown nobles.","This seal is used to mark correspondences between high-ranking Crown nobles."
"228378404-0-61154","A fragment of the flag of Camlorn, said to have been carried into war during the Battle of Granden Tor.","A fragment of the flag of Camlorn, said to have been carried into war during the Battle of Granden Tor."
"228378404-0-62483","A copy of the seal used by the Bangkorai Garrison's commander to correspond with Evermore.","A copy of the seal used by the Bangkorai Garrison's commander to correspond with Evermore."
"228378404-0-61153","Some Stormfist Brigade supporter jumped the pig and created a limited number of flags proclaiming Fildgor's victory over Jorunn.","Some Stormfist Brigade supporter jumped the pig and created a limited number of flags proclaiming Fildgor's victory over Jorunn."
"228378404-0-62480","The owner of this seal probably feels very important when he uses it to stamp his initials into the wax that seals his letters.","The owner of this seal probably feels very important when he uses it to stamp his initials into the wax that seals his letters."
"228378404-0-62481","A stamp used by the Gold Coast Mercenaries to seal their correspondences.","A stamp used by the Gold Coast Mercenaries to seal their correspondences."
"228378404-0-61150","This flag flew over Hallin's Stand centuries ago when the city was part of the kingdom of Sentinel.","This flag flew over Hallin's Stand centuries ago when the city was part of the kingdom of Sentinel."
"228378404-0-61159","Argonian-made croc-hide creel for stowing caught fish; includes stiffened safety-pocket for extra hook storage.","잡은 생선을 담아두는데 쓰는 아르고니안제 악어가죽 바구니입니다. 여분의 낚시 바늘을 보관할 수 있는 보강된 안전 주머니도 달려 있습니다."
"228378404-0-61156","A tightly woven basket filled with polished shells and seaglass, collected from the coast.","A tightly woven basket filled with polished shells and seaglass, collected from the coast."
"228378404-0-62488","An official seal bearing the mark of the Tribunal Temple and used to identify temple correspondence.","An official seal bearing the mark of the Tribunal Temple and used to identify temple correspondence."
"228378404-0-62489","This official stamp belongs to Daggerfall's royal family. It could be extremely valuable to a forger.","This official stamp belongs to Daggerfall's royal family. It could be extremely valuable to a forger."
"228378404-0-61155","Feathered back-banner shaped like a great eagle's wing, worn by the Royal Altmeri Hussars.","Feathered back-banner shaped like a great eagle's wing, worn by the Royal Altmeri Hussars."
"228378404-0-62486","A strange Daedric seal. Rumor has it that gladiators of Dragonstar Arena all bear this mark.","A strange Daedric seal. Rumor has it that gladiators of Dragonstar Arena all bear this mark."
"228378404-0-61158","Fertab in Windhelm packs and sells these festival baskets, full of everything necessary for a long day of celebrating.","Fertab in Windhelm packs and sells these festival baskets, full of everything necessary for a long day of celebrating."
"228378404-0-61157","Burzgrag in Dragonstar packs and sells these picnic baskets for miners and others who work outdoors for long hours at a time.","Burzgrag in Dragonstar packs and sells these picnic baskets for miners and others who work outdoors for long hours at a time."
"228378404-0-62487","An engraved seal bearing the official stamp of the Maulborn, used to mark those afflicted with the Llodos plague.","An engraved seal bearing the official stamp of the Maulborn, used to mark those afflicted with the Llodos plague."
"228378404-0-74484","Black silver-stringed zither with silver soundbox edging, with matching blindfold to maintain the Prince's privacy.","Black silver-stringed zither with silver soundbox edging, with matching blindfold to maintain the Prince's privacy."
"228378404-0-74483","Metallic balls for can't-fail lawn bowling made for Prince Hew from lodestones. Used once.","Metallic balls for can't-fail lawn bowling made for Prince Hew from lodestones. Used once."
"228378404-0-74486","Two-bosom harness worn by Prince Hew in the title role for the play ""Lady Morwha's Latest Marriage."" Used once.","Two-bosom harness worn by Prince Hew in the title role for the play \"\"Lady Morwha's Latest Marriage.\"\" Used once."
"228378404-0-74485","Seven different pairs of finely-wrought golden bells, one for each week day, for attaching to curly-toed slippers.","Seven different pairs of finely-wrought golden bells, one for each week day, for attaching to curly-toed slippers."
"228378404-0-74480","Rare taxidermied example of the now-extinct gooblet, a flightless bird that lived along the Hammerfell coast before the Ra Gada.","Rare taxidermied example of the now-extinct gooblet, a flightless bird that lived along the Hammerfell coast before the Ra Gada."
"228378404-0-74482","Dowsing wand, reputedly magical, sold to Prince Hew as an infallible guide to a fountain of immortality elixir. Used once.","Dowsing wand, reputedly magical, sold to Prince Hew as an infallible guide to a fountain of immortality elixir. Used once."
"228378404-0-74481","Exquisite memento mori, a desk or office skull to remind one to do honor to Ruptga every day, for life is short.","Exquisite memento mori, a desk or office skull to remind one to do honor to Ruptga every day, for life is short."
"228378404-0-74488","Antique First-Era ""Tavan Wings"" back banners, of gold foil mounted on a structure of ductile copper.","Antique First-Era \"\"Tavan Wings\"\" back banners, of gold foil mounted on a structure of ductile copper."
"228378404-0-74487","Magnificent cloak of iridescent gooblet feathers worn by a priest of Onsi during Boneshaver's Sword Banquet.","Magnificent cloak of iridescent gooblet feathers worn by a priest of Onsi during Boneshaver's Sword Banquet."
"228378404-0-74489","Elaborate, oversized ibis-head mask with emerald eyes, worn by a priest of Tu'whacca in the March of Wisdom.","Elaborate, oversized ibis-head mask with emerald eyes, worn by a priest of Tu'whacca in the March of Wisdom."
"228378404-0-61163","These ivory prayer beads came from the necropolis in Southern Bangkorai. The centerpiece is a crude likeness of Makela Leki.","These ivory prayer beads came from the necropolis in Southern Bangkorai. The centerpiece is a crude likeness of Makela Leki."
"228378404-0-62495","An official stamp created especially for the jarls of Riften. Forgers would find this extremely valuable.","An official stamp created especially for the jarls of Riften. Forgers would find this extremely valuable."
"228378404-0-61162","These meditation beads are often used by Priests of Arkay when consecrating the dead.","These meditation beads are often used by Priests of Arkay when consecrating the dead."
"228378404-0-62496","A metal sealing wax stamp bearing the official seal of Fallowstone Hall.","A metal sealing wax stamp bearing the official seal of Fallowstone Hall."
"228378404-0-62493","Heavy, fist-sized silver stamp embossed with the Municipal Seal of Silvenar, which still shows traces of green wax from use.","Heavy, fist-sized silver stamp embossed with the Municipal Seal of Silvenar, which still shows traces of green wax from use."
"228378404-0-61165","Meditation beads used to contemplate the mysteries of the Tribunal, especially the blessings of Almalexia.","Meditation beads used to contemplate the mysteries of the Tribunal, especially the blessings of Almalexia."
"228378404-0-61164","The queen has made a habit of handing out these valuable prayer beads to mourning mothers and wives in Evermore.","The queen has made a habit of handing out these valuable prayer beads to mourning mothers and wives in Evermore."
"228378404-0-62494","An official stamp used by the Triumvirate of Shornhelm. A forger would pay much for this.","An official stamp used by the Triumvirate of Shornhelm. A forger would pay much for this."
"228378404-0-62491","A half-dozen Customs Inspector's cargo tags, marked ""Pre-Inspected—Do Not Delay."" A smuggler would pay a premium for these.","A half-dozen Customs Inspector's cargo tags, marked \"\"Pre-Inspected—Do Not Delay.\"\" A smuggler would pay a premium for these."
"228378404-0-62492","A bronze seal stamp embossed on its face with a ""Fists of Thalmor"" symbol.","A bronze seal stamp embossed on its face with a \"\"Fists of Thalmor\"\" symbol."
"228378404-0-61161","An expertly coiled basket made from river cane and red wasso—popular with Argonian fishwives.","An expertly coiled basket made from river cane and red wasso—popular with Argonian fishwives."
"228378404-0-61160","Bag of waxed lizard-leather with shoulder strap for holding fresh-caught fish.","어깨 끈이 달려있는 방수 처리된 도마뱀 가죽 가방입니다. 갓 잡은 생선을 담아두는데 쓰입니다."
"228378404-0-62490","This hand-carved stamp produces an ornate Khajiiti design when inked and pressed to paper.","This hand-carved stamp produces an ornate Khajiiti design when inked and pressed to paper."
"228378404-0-62499","A small gold case containing a set of official Thalmor signet stamps and a parcel of sealing wax.","A small gold case containing a set of official Thalmor signet stamps and a parcel of sealing wax."
"228378404-0-61167","Prayer beads used by followers of Zenithar to call forth good luck and success in all types of negotiations.","Prayer beads used by followers of Zenithar to call forth good luck and success in all types of negotiations."
"228378404-0-61166","Rare mother-of-pearl prayer beads, dedicated to Kyne and crafted by the keepers of Kynesgrove for wealthy patrons.","Rare mother-of-pearl prayer beads, dedicated to Kyne and crafted by the keepers of Kynesgrove for wealthy patrons."
"228378404-0-62497","A small seal that bears the image of one of the Apex Towers in Elinhir.","A small seal that bears the image of one of the Apex Towers in Elinhir."
"228378404-0-61169","The centerpiece of these prayer beads is a small crystal sword. The beads were crafted to pay homage to Divad Hunding.","The centerpiece of these prayer beads is a small crystal sword. The beads were crafted to pay homage to Divad Hunding."
"228378404-0-61168","Prayer beads carved at Do'Krin Temple. They are valued for their pleasant musk scent.","Prayer beads carved at Do'Krin Temple. They are valued for their pleasant musk scent."
"228378404-0-62498","An ancient seal bearing the image of Saint Alessia. She's depicted cradling the mythical Amulet of Kings.","An ancient seal bearing the image of Saint Alessia. She's depicted cradling the mythical Amulet of Kings."
"228378404-0-74473","Pair of gold candlesticks wrought in the form of rearing sep adders, wings spread and fanged mouths open.","Pair of gold candlesticks wrought in the form of rearing sep adders, wings spread and fanged mouths open."
"228378404-0-74472","Set of ornate silver teaspoons honoring Morwha, goddess of love and fertility, one spoon for each of her four breasts.","Set of ornate silver teaspoons honoring Morwha, goddess of love and fertility, one spoon for each of her four breasts."
"228378404-0-74475","Silver and glass hand mirror with the royal seal of Taneth embossed on the back.","Silver and glass hand mirror with the royal seal of Taneth embossed on the back."
"228378404-0-74474","Painted platinum platter depicting Hubalajad symbolically claiming his peninsula by marrying a sacred white camel.","Painted platinum platter depicting Hubalajad symbolically claiming his peninsula by marrying a sacred white camel."
"228378404-0-74471","A leather cuff with embroidered swirls once worn by Hubalajad's eldest daughter, stolen and then reclaimed in a famous tale.","A leather cuff with embroidered swirls once worn by Hubalajad's eldest daughter, stolen and then reclaimed in a famous tale."
"228378404-0-74470","Sword noble's jewel-encrusted camel goad, used when mounted and in full dress uniform for special occasions.","Sword noble's jewel-encrusted camel goad, used when mounted and in full dress uniform for special occasions."
"228378404-0-74477","Golden trophy, a hawk's talon holding a ""jack"" ball engraved ""Abah's Landing Bowls Champion, Mid-Year 541.""","Golden trophy, a hawk's talon holding a \"\"jack\"\" ball engraved \"\"Abah's Landing Bowls Champion, Mid-Year 541.\"\""
"228378404-0-74476","A filigreed snuff box made from the shell of an infant haj mota.","A filigreed snuff box made from the shell of an infant haj mota."
"228378404-0-74479","Gilded lacquered tray used to soak sore feet in salted waters.","Gilded lacquered tray used to soak sore feet in salted waters."
"228378404-0-74478","Prince Hubalajad vowed to strengthen his muscles by swimming in Abah's harbor wearing these golden weights. Used once.","Prince Hubalajad vowed to strengthen his muscles by swimming in Abah's harbor wearing these golden weights. Used once."
"228378404-0-61174","A cow bell of solid gold. One of several created by Tuvor the Goldsmith for the finest of Lord Hannudra's prized cattle.","A cow bell of solid gold. One of several created by Tuvor the Goldsmith for the finest of Lord Hannudra's prized cattle."
"228378404-0-61173","Ancient bronze bell stolen from the Temple of the Dark Moon. It probably lacks the traditional theft-curse placed on such items.","Ancient bronze bell stolen from the Temple of the Dark Moon. It probably lacks the traditional theft-curse placed on such items."
"228378404-0-61176","The light wooden rods of these chimes have been hollowed out to produce deep tones when blown by the wind.","The light wooden rods of these chimes have been hollowed out to produce deep tones when blown by the wind."
"228378404-0-61175","These hollow bone chimes sing a soothing song when blown by the wind.","These hollow bone chimes sing a soothing song when blown by the wind."
"228378404-0-61170","A string of pink pearls, accented by an olive-wood medallion carved to resemble a bird.","A string of pink pearls, accented by an olive-wood medallion carved to resemble a bird."
"228378404-0-61172","A silver bell engraved with an image of the big moon and the little moon. Khajiit ring it to ward off night spirits.","큰 달과 작은 작은 달이 조각된 은종입니다. 카짓들은 밤의 영혼을 물리치기 위해 이 종을 울립니다."
"228378404-0-61171","A small bell with a light and cheerful jingle.","가볍고 발랄하게 딸랑이는 작은 종입니다."
"228378404-0-61178","These wind chimes once hung at the Bleakrock docks, but the workers demanded they be removed because of the annoying noise.","These wind chimes once hung at the Bleakrock docks, but the workers demanded they be removed because of the annoying noise."
"228378404-0-61177","When Iron-In-Blood takes a break from crafting weapons, he makes these delicate chimes from local seashells.","When Iron-In-Blood takes a break from crafting weapons, he makes these delicate chimes from local seashells."
"228378404-0-61179","A bronze gong and hammer, small enough to fit on a bedside table, makes a noise loud enough to wake the soundest sleeper.","A bronze gong and hammer, small enough to fit on a bedside table, makes a noise loud enough to wake the soundest sleeper."
"228378404-0-61109","A colorful cloth made of the finest Summerset silk and worn around the neck, it can be pulled up to protect from sea spray.","서머셋 최고급 비단으로 만든 형형색색의 천입니다. 목 주위에 두르면 파도의 물방울을 막아줍니다."
"228378404-0-61108","A triangular piece of cloth, decorated with the markings of a Nord clan, usually worn about the leader's neck.","A triangular piece of cloth, decorated with the markings of a Nord clan, usually worn about the leader's neck."
"228378404-0-62439","A medium-sized travel bag fashioned from the hide of an extremely rare white crocodile.","A medium-sized travel bag fashioned from the hide of an extremely rare white crocodile."
"228378404-0-62430","A tassel hung from clothing to denote a Dark Elf's rank in his or her particular kinhouse.","A tassel hung from clothing to denote a Dark Elf's rank in his or her particular kinhouse."
"228378404-0-61105","Sir Etienne of Murcien's Hamlet recognized his officers with these badges if they displayed bravery in the field.","Sir Etienne of Murcien's Hamlet recognized his officers with these badges if they displayed bravery in the field."
"228378404-0-62437","This fancy luggage item is made from the skin of a senche-tiger. The tiger's claws and teeth are used as fasteners.","This fancy luggage item is made from the skin of a senche-tiger. The tiger's claws and teeth are used as fasteners."
"228378404-0-61104","This ancient military badge was given to the warlords of the Ra Gada when they first arrived on Tamriel's shores.","This ancient military badge was given to the warlords of the Ra Gada when they first arrived on Tamriel's shores."
"228378404-0-62438","A lavishly decorated sack for carrying around books or other personal objects. It bears the symbol of House Hlaalu.","A lavishly decorated sack for carrying around books or other personal objects. It bears the symbol of House Hlaalu."
"228378404-0-61107","There is nothing flashy about this buckle. Its previous owner was likely of modest or practical temperament.","호화스러울 것 없는 버클입니다. 이전 주인은 겸손하거나 실용적인 기질을 갖고 있었을 것입니다."
"228378404-0-62435","This tightly wound spool of twine has many uses, although its original owner probably used it to tie packets of letters.","이 꽉 묶인 노끈 묶음은 다양한 용도로 쓰이긴 하지만, 원 주인은 아마 편지 다발을 묶는 데에 사용했을 것입니다."
"228378404-0-61106","Thuggish Dragonstar caravan enforcers all wear this badge. It's become a symbol of the harsher side of commerce.","Thuggish Dragonstar caravan enforcers all wear this badge. It's become a symbol of the harsher side of commerce."
"228378404-0-62436","A coil of rope braided from a thousand strands of silk meticulously gathered from spiders' webs.","A coil of rope braided from a thousand strands of silk meticulously gathered from spiders' webs."
"228378404-0-61101","A striped, multicolored, knitted winter scarf that seems absurdly long.","A striped, multicolored, knitted winter scarf that seems absurdly long."
"228378404-0-62433","Valuable to any adventurer or cave delver, these spelunking tools are in excellent condition.","Valuable to any adventurer or cave delver, these spelunking tools are in excellent condition."
"228378404-0-61100","Stylish neck wrapping sold exclusively by Tolfari the Tailor as a military accessory, though most say it just gets in the way.","Stylish neck wrapping sold exclusively by Tolfari the Tailor as a military accessory, though most say it just gets in the way."
"228378404-0-62434","A coil of strong, fibrous rope. This sturdy weave is an old Argonian secret.","A coil of strong, fibrous rope. This sturdy weave is an old Argonian secret."
"228378404-0-61103","A badge worn by the famed Justices of Bergama. A fence might be able to ransom this back to its original owner.","A badge worn by the famed Justices of Bergama. A fence might be able to ransom this back to its original owner."
"228378404-0-62431","Rope woven from sheep's gut, extra strong.","Rope woven from sheep's gut, extra strong."
"228378404-0-62432","A length of rope featuring Crosswych knots tied off at regular intervals, making it excellent for climbing.","A length of rope featuring Crosswych knots tied off at regular intervals, making it excellent for climbing."
"228378404-0-61102","A badge carried by high-ranking officers of the Sentinel Guard.","A badge carried by high-ranking officers of the Sentinel Guard."
"228378404-0-61119","A brightly colored stole worn to honor the dead, as per the traditions set forth by the Tribunal.","A brightly colored stole worn to honor the dead, as per the traditions set forth by the Tribunal."
"228378404-0-62440","A small sack made of oiled sabre-cat skin, perfect for holding and organizing personal items.","A small sack made of oiled sabre-cat skin, perfect for holding and organizing personal items."
"228378404-0-62441","A lavishly decorated sack for carrying letters and other correspondence, it bears the symbol of the Aldmeri Dominion.","A lavishly decorated sack for carrying letters and other correspondence, it bears the symbol of the Aldmeri Dominion."
"228378404-0-61110","Perfect for the appraiser of fine art and jewelry. Lacking a chain, it is not recommended for the easily shocked.","Perfect for the appraiser of fine art and jewelry. Lacking a chain, it is not recommended for the easily shocked."
"228378404-0-61116","This elegant sash is handed out to Imperial agents so that when the legion arrives, they can prove their loyalty.","이 우아한 장식띠는 제국군 요원들에게 지급된 것입니다. 군단이 도착했을 때 그들의 충성심을 증명할 수 있도록 말이죠."
"228378404-0-62448","A saddle bearing the mark of the once-famous Shornhelm Cavalry that used to patrol the Rivenspire roads.","A saddle bearing the mark of the once-famous Shornhelm Cavalry that used to patrol the Rivenspire roads."
"228378404-0-62449","Fancy silver-chased saddle and caparison for a riding guar, displaying the Kragenmoor Dres crest.","Fancy silver-chased saddle and caparison for a riding guar, displaying the Kragenmoor Dres crest."
"228378404-0-61115","A gold-embroidered sash, modeled after the one worn by the High Priest of Satakalaam.","금실이 수놓아진 장식띠입니다. 사타칼람의 고위 사제가 착용했던 것을 본따 만든 것입니다."
"228378404-0-62446","This saddle, studded with precious gems and bearing the scales of House Hlaalu, is one of a select few gifted to master traders.","This saddle, studded with precious gems and bearing the scales of House Hlaalu, is one of a select few gifted to master traders."
"228378404-0-61118","Sisters who pledge themselves to the Order of Saint Pelin often wear these prayer shawls.","Sisters who pledge themselves to the Order of Saint Pelin often wear these prayer shawls."
"228378404-0-61117","A shining sash made from a finespun, fragile material and studded with rubies on its ends.","A shining sash made from a finespun, fragile material and studded with rubies on its ends."
"228378404-0-62444","This weathered saddle was made for the Knights of Saint Pelin.","This weathered saddle was made for the Knights of Saint Pelin."
"228378404-0-61112","Symbol of office for a Vicecanon of Stormhold and ""All Surrounding Domains Appertaining Thereto,"" says the label.","Symbol of office for a Vicecanon of Stormhold and \"\"All Surrounding Domains Appertaining Thereto,\"\" says the label."
"228378404-0-61111","Red and green silk neckerchief with elaborate cursive praises of the Tribunal, and a tag, ""Steamfont Laundry.""","Red and green silk neckerchief with elaborate cursive praises of the Tribunal, and a tag, \"\"Steamfont Laundry.\"\""
"228378404-0-62445","This fancy Imperial saddle is made from fine leather and ebony adornments. It's also shaped to fit Septima Tharn's arse.","This fancy Imperial saddle is made from fine leather and ebony adornments. It's also shaped to fit Septima Tharn's arse."
"228378404-0-61114","A silken sash, dyed a deep ocean blue.","깊은 바다의 푸른색으로 염색된 비단 장식띠입니다."
"228378404-0-62442","A lavishly decorated sack for carrying around books or other personal objects. It bears the symbol of the Daggerfall Covenant.","A lavishly decorated sack for carrying around books or other personal objects. It bears the symbol of the Daggerfall Covenant."
"228378404-0-62443","To promote their horse-breeds, the Aswala family gifted these bejeweled saddles to several prominent nobles.","To promote their horse-breeds, the Aswala family gifted these bejeweled saddles to several prominent nobles."
"228378404-0-61113","A decorative sash bearing the colors and crest of House Ravenwatch of Rivenspire.","리븐스파이어의 레이븐워치 가문의 깃발과 문장으로 장식된 장식띠입니다."
"228378404-0-62451","A master-crafted saddle that is as comfortable to sit on as its gold embroidery is valuable.","A master-crafted saddle that is as comfortable to sit on as its gold embroidery is valuable."
"228378404-0-62452","This sealed scroll, emblazoned with the Red Rooks bandits' symbol, only retains its value to a fence if it remains unopened.","This sealed scroll, emblazoned with the Red Rooks bandits' symbol, only retains its value to a fence if it remains unopened."
"228378404-0-61121","Wood Elves consider this shawl made of blue-bunting feathers to be stylish, while most everyone else think it looks ridiculous.","우드 엘프들은 파란색 멧새 깃털로 만들어진 이 숄이 우아하다고 생각하지만, 다른 종족들은 대부분 웃겨 보인다고 생각합니다."
"228378404-0-62450","A saddle bearing the mark of the once-famous Riften Cavalry that used to patrol roads throughout the Rift.","A saddle bearing the mark of the once-famous Riften Cavalry that used to patrol roads throughout the Rift."
"228378404-0-61120","Traditional attire for engaging in Wood Elf ritual dances, the frolicker usually wears this diaphanous cloth—and nothing more.","Traditional attire for engaging in Wood Elf ritual dances, the frolicker usually wears this diaphanous cloth—and nothing more."
"228378404-0-62459","The Knights of Saint Pelin maintain a library of obscure historical scrolls at Bangkorai Garrison.","The Knights of Saint Pelin maintain a library of obscure historical scrolls at Bangkorai Garrison."
"228378404-0-61127","An ancient shawl that bears the image of sword-wielding figures. Collectors and academics would pay handsomely for it.","An ancient shawl that bears the image of sword-wielding figures. Collectors and academics would pay handsomely for it."
