"Location","Source","Target"
"228378404-0-119703","An exclusive, secret contract for a specific concoction.","독특한 혼합물을 위한 독점적이고 비밀스런 계약입니다."
"228378404-0-119702","An exclusive, secret contract for a specific concoction.","독특한 혼합물을 위한 독점적이고 비밀스런 계약입니다."
"242841733-0-156736","Deep Winter Charity Writ","Deep Winter Charity Writ"
"242841733-0-145572","New Life Charity Writ","새 생명 기부 제작 의뢰서"
"228378404-0-119701","An exclusive, secret contract for a specific concoction.","독특한 혼합물을 위한 독점적이고 비밀스런 계약입니다."
"228378404-0-145569","A direct request for a dozen simple furnishings, from the Orsinium Home for Displaced Children. Once accepted, this contract cannot be traded or sold. Completing 12 New Life Charity Writs will award you the Crystalfrost Skin.","오시리움 고아원을 위한 간단한 가구 제작 의뢰입니다. 한번 수락하면, 이 의뢰서는 거래되지 않습니다. 12개의 새 생명 기부 제작 의뢰서를 완료하면 Crystalfrost 스킨 보상을 받을 수 있습니다."
"228378404-0-119700","An exclusive, secret contract for a specific concoction.","독특한 혼합물을 위한 독점적이고 비밀스런 계약입니다."
"228378404-0-119820","An exclusive, secret contract for a specific concoction.","독특한 혼합물을 위한 독점적이고 비밀스런 계약입니다."
"242841733-0-153749","Witches Festival Writ","마녀 축제 의뢰서"
"242841733-0-153748","Witches Festival Writ","마녀 축제 의뢰서"
"242841733-0-145574","New Life Charity Writ","새 생명 기부 제작 의뢰서"
"242841733-0-145531","New Life Charity Writ","새 생명 기부 제작 의뢰서"
"242841733-0-153482","Witches Festival Writ","마녀 축제 의뢰서"
"228378404-0-153510","A direct request for a pungent potion, from Alyxe the Hag. Once accepted, this contract cannot be traded or sold. Completing 13 Witches Festival Writs awards you the Witch's Infernal Hat; completing 28 grants you the title of ""Witch.""","마녀 앨릭스로부터 신랄한 물약 제작을 직접 요청 받았습니다. 일단 얻게 되면, 이 계약은 거래될 수 없습니다. 마녀 축제 의뢰를 13회 완료하면 마녀의 지긋지긋한 모자를 받을 수 있고, 28회 완료하면 \"\"마녀\"\"의 칭호를 얻을 수 있습니다."
"228378404-0-145531","A direct request for a dozen simple furnishings, from the Orsinium Home for Displaced Children. Once accepted, this contract cannot be traded or sold. Completing 12 New Life Charity Writs will award you the Crystalfrost Skin.","오시리움 고아원을 위한 간단한 가구 제작 의뢰입니다. 한번 수락하면, 이 의뢰서는 거래되지 않습니다. 12개의 새 생명 기부 제작 의뢰서를 완료하면 Crystalfrost 스킨 보상을 받을 수 있습니다."
"228378404-0-145574","A direct request for a simple furnishing, from the Orsinium Home for Displaced Children. Once accepted, this contract cannot be traded or sold. Completing 12 New Life Charity Writs will award you the Crystalfrost Skin.","오시리움 고아원을 위한 간단한 가구 제작 의뢰입니다. 한번 수락하면, 이 의뢰서는 거래되지 않습니다. 12개의 새 생명 기부 제작 의뢰서를 완료하면 Crystalfrost 스킨 보상을 받을 수 있습니다."
"242841733-0-119564","Sealed Enchanting Writ","봉인된 마법부여 의뢰서"
"242841733-0-119563","Sealed Blacksmithing Writ","봉인된 대장기술 의뢰서"
"228378404-0-145572","A direct request for a simple furnishing, from the Orsinium Home for Displaced Children. Once accepted, this contract cannot be traded or sold. Completing 12 New Life Charity Writs will award you the Crystalfrost Skin.","오시리움 고아원을 위한 간단한 가구 제작 의뢰입니다. 한번 수락하면, 이 의뢰서는 거래되지 않습니다. 12개의 새 생명 기부 제작 의뢰서를 완료하면 Crystalfrost 스킨 보상을 받을 수 있습니다."
"228378404-0-145570","A direct request for a simple furnishing, from the Orsinium Home for Displaced Children. Once accepted, this contract cannot be traded or sold. Completing 12 New Life Charity Writs will award you the Crystalfrost Skin.","오시리움 고아원을 위한 간단한 가구 제작 의뢰입니다. 한번 수락하면, 이 의뢰서는 거래되지 않습니다. 12개의 새 생명 기부 제작 의뢰서를 완료하면 Crystalfrost 스킨 보상을 받을 수 있습니다."
"242841733-0-119682","Sealed Woodworking Writ","봉인된 목세공 의뢰서"
"242841733-0-119681","Sealed Woodworking Writ","봉인된 목세공 의뢰서"
"242841733-0-119680","Sealed Blacksmithing Writ","봉인된 대장기술 의뢰서"
"242841733-0-145545","New Life Charity Writ","새 생명 기부 제작 의뢰서"
