"Location","Source","Target"
"228378404-0-134640","A Light Armor set purchased in Imperial City with Tel Var Stones.","A Light Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134641","A Light Armor set purchased in Imperial City with Tel Var Stones.","A Light Armor set purchased in Imperial City with Tel Var Stones."
"242841733-0-166455","Mount Pack: Hailcinder Vale Elk","Mount Pack: Hailcinder Vale Elk"
"242841733-0-166457","Mount Pack: Pineblossom Vale Elk","Mount Pack: Pineblossom Vale Elk"
"242841733-0-166458","Mount Pack: Snowdrift Vale Elk","Mount Pack: Snowdrift Vale Elk"
"228378404-0-134639","A Light Armor set purchased in Imperial City with Tel Var Stones.","A Light Armor set purchased in Imperial City with Tel Var Stones."
"242841733-0-162098","Weapons: Roaring Opportunist","Weapons: Roaring Opportunist"
"242841733-0-162099","Jewelry: Roaring Opportunist","Jewelry: Roaring Opportunist"
"242841733-0-121526","Pelinal's Midyear Boon Box","펠리날의 중간해 축복 상자"
"242841733-0-162097","Roaring Opportunist","Roaring Opportunist"
"228378404-0-134631","A Medium Armor set purchased in Imperial City with Tel Var Stones.","A Medium Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134632","A Medium Armor set purchased in Imperial City with Tel Var Stones.","A Medium Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134633","A Heavy Armor set purchased in Imperial City with Tel Var Stones.","A Heavy Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134634","A Heavy Armor set purchased in Imperial City with Tel Var Stones.","A Heavy Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134635","A Heavy Armor set purchased in Imperial City with Tel Var Stones.","A Heavy Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134636","A Medium Armor set purchased in Imperial City with Tel Var Stones.","A Medium Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134637","A Medium Armor set purchased in Imperial City with Tel Var Stones.","A Medium Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134638","A Medium Armor set purchased in Imperial City with Tel Var Stones.","A Medium Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134630","A Medium Armor set purchased in Imperial City with Tel Var Stones.","A Medium Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-159927","A Light Armor set found somewhere.","A Light Armor set found somewhere."
"228378404-0-159926","A Light Armor set found somewhere.","A Light Armor set found somewhere."
"242841733-0-44780","Large Medium Armor","Large Medium Armor"
"228378404-0-134664","A Heavy Armor set purchased in Imperial City with Tel Var Stones.","A Heavy Armor set purchased in Imperial City with Tel Var Stones."
"242841733-0-44781","Small Medium Armor","Small Medium Armor"
"242841733-0-44782","Large Light Armor","거대한 가벼운 갑옷[B]"
"242841733-0-44783","Small Light Armor","작은 가벼운 갑옷[C]"
"242841733-0-44784","1H Weapon","1H Weapon"
"228378404-0-134668","This container holds smaller containers, one each for Weapons, Armor, and Jewelry. Each container within has a large quantity of Enchantment Glyphs.","This container holds smaller containers, one each for Weapons, Armor, and Jewelry. Each container within has a large quantity of Enchantment Glyphs."
"242841733-0-44785","2H Weapon","2H Weapon"
"228378404-0-134669","This container holds many, many, MANY potions and poisons. Do not shake.","This container holds many, many, MANY potions and poisons. Do not shake."
"242841733-0-44786","Staff","Staff"
"242841733-0-44787","Accessory","Accessory"
"228378404-0-159928","A Light Armor set found somewhere.","A Light Armor set found somewhere."
"242841733-0-44778","Large Heavy Armor","Large Heavy Armor"
"242841733-0-44779","Small Heavy Armor","Small Heavy Armor"
"228378404-0-134660","A Light Armor set purchased in Imperial City with Tel Var Stones.","A Light Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134661","A Medium Armor set purchased in Imperial City with Tel Var Stones.","A Medium Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134662","A Medium Armor set purchased in Imperial City with Tel Var Stones.","A Medium Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134663","A Heavy Armor set purchased in Imperial City with Tel Var Stones.","A Heavy Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134653","A Light Armor set purchased in Imperial City with Tel Var Stones.","A Light Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134654","A Light Armor set purchased in Imperial City with Tel Var Stones.","A Light Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134655","A Heavy Armor set purchased in Imperial City with Tel Var Stones.","A Heavy Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134656","A Heavy Armor set purchased in Imperial City with Tel Var Stones.","A Heavy Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134657","A Heavy Armor set purchased in Imperial City with Tel Var Stones.","A Heavy Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134658","A Light Armor set purchased in Imperial City with Tel Var Stones.","A Light Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134659","A Light Armor set purchased in Imperial City with Tel Var Stones.","A Light Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134650","A Medium Armor set purchased in Imperial City with Tel Var Stones.","A Medium Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134651","A Medium Armor set purchased in Imperial City with Tel Var Stones.","A Medium Armor set purchased in Imperial City with Tel Var Stones."
"228378404-0-134652","A Light Armor set purchased in Imperial City with Tel Var Stones.","A Light Armor set purchased in Imperial City with Tel Var Stones."
"242841733-0-133560","Slag Town Coffer","Slag Town Coffer"
"242841733-0-71540","Crown Lessons Pack","크라운 훈련 팩"
"242841733-0-157534","Anniversary Jubilee Gift Box","Anniversary Jubilee Gift Box"
"228378404-0-153805","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure.","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure."
"228378404-0-153806","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure.","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure."
"228378404-0-153807","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure.","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure."
"228378404-0-153808","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure.","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure."
"228378404-0-153804","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure.","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure."
"242841733-0-133559","Crow-Touched Clockwork Coffer","Crow-Touched Clockwork Coffer"
"228378404-0-135136","To the victor belong the spoils: the treasures of the defeated, now yours to claim!","승리자는 전리품을 얻게 됩니다 : 패배자의 보물, 이제 당신의 것입니다!"
"228378404-0-162769","A Medium Armor set found in Kyne's Aegis.","A Medium Armor set found in Kyne's Aegis."
"242841733-0-145558","Tribal Helmet Crate","Tribal Helmet Crate"
"242841733-0-145559","Tribal Chest Piece Crate","Tribal Chest Piece Crate"
"228378404-0-141823","This box contains odds and sundries intended to delight New Life celebrants.","This box contains odds and sundries intended to delight New Life celebrants."
"242841733-0-83517","Runebox: Scarecrow Spectre Mask","Runebox: Scarecrow Spectre Mask"
"228378404-0-153810","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure.","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure."
"242841733-0-133550","Runebox: Clockwork Reliquary","Runebox: Clockwork Reliquary"
"228378404-0-153811","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure.","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure."
"228378404-0-114208","A Heavy Armor set found in Deshaan.","A Heavy Armor set found in Deshaan."
"228378404-0-114209","A Heavy Armor set found in Deshaan.","A Heavy Armor set found in Deshaan."
"242841733-0-133557","New Life Festival Box","새 삶 맞이 축제 상자(New Life Festival Box)"
"228378404-0-153812","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure.","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure."
"228378404-0-114204","A Heavy Armor set found in Greenshade.","A Heavy Armor set found in Greenshade."
"228378404-0-153813","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure.","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure."
"242841733-0-83516","Runebox: Pumpkin Spectre Mask","Runebox: Pumpkin Spectre Mask"
"228378404-0-114200","A Heavy Armor set found in Grahtwood.","A Heavy Armor set found in Grahtwood."
"242841733-0-145560","Tribal Leggings Crate","Tribal Leggings Crate"
"228378404-0-114201","A Heavy Armor set found in Grahtwood.","A Heavy Armor set found in Grahtwood."
"228378404-0-114202","A Heavy Armor set found in Greenshade.","A Heavy Armor set found in Greenshade."
"242841733-0-145561","Tribal Spaulders Crate","Tribal Spaulders Crate"
"228378404-0-114203","A Heavy Armor set found in Greenshade.","A Heavy Armor set found in Greenshade."
"242841733-0-145562","Tribal Belt Crate","Tribal Belt Crate"
"228378404-0-153809","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure.","This Offering contains a bevy of loot, including another Offering. There are 10 Offerings in total, and you may open them at your leisure."
"242841733-0-145567","Grand Tribal Armor Crate","Grand Tribal Armor Crate"
"242841733-0-145568","Tribal Treasure Crate","Tribal Treasure Crate"
"242841733-0-145563","Tribal Boot Crate","Tribal Boot Crate"
"242841733-0-145564","Tribal Glove Crate","Tribal Glove Crate"
"242841733-0-145565","Tribal Equipment Crate","Tribal Equipment Crate"
"242841733-0-145566","Tribal Armor Crate","Tribal Armor Crate"
"242841733-0-133581","PERFECT ASYLUM: Dual Wield","PERFECT ASYLUM: Dual Wield"
"242841733-0-133580","PERFECT ASYLUM: Shield","PERFECT ASYLUM: Shield"
"242841733-0-133583","PERFECT ASYLUM: Destruction Staff","PERFECT ASYLUM: Destruction Staff"
"242841733-0-133582","PERFECT ASYLUM: Bow","PERFECT ASYLUM: Bow"
"242841733-0-133589","ASYLUM: Destruction Staff","ASYLUM: Destruction Staff"
"228378404-0-114219","A Heavy Armor set found in Vaults of Madness.","A Heavy Armor set found in Vaults of Madness."
"242841733-0-133588","ASYLUM: Bow","ASYLUM: Bow"
"242841733-0-133585","ASYLUM: Shield","ASYLUM: Shield"
"228378404-0-114215","A Heavy Armor set found in Blackheart Haven.","A Heavy Armor set found in Blackheart Haven."
"242841733-0-133584","PERFECT ASYLUM: Restoration Staff","PERFECT ASYLUM: Restoration Staff"
"228378404-0-114216","A Heavy Armor set found in Blackheart Haven.","A Heavy Armor set found in Blackheart Haven."
"242841733-0-133587","ASYLUM: Two Handed","ASYLUM: Two Handed"
"228378404-0-114217","A Heavy Armor set found in Vaults of Madness.","A Heavy Armor set found in Vaults of Madness."
"242841733-0-133586","ASYLUM: Dual Wield","ASYLUM: Dual Wield"
"228378404-0-114218","A Heavy Armor set found in Vaults of Madness.","A Heavy Armor set found in Vaults of Madness."
"228378404-0-114211","A Heavy Armor set found in Arx Corinium.","A Heavy Armor set found in Arx Corinium."
"228378404-0-114212","A Heavy Armor set found in Arx Corinium.","A Heavy Armor set found in Arx Corinium."
"242841733-0-157507","Traveler's Luggage","Traveler's Luggage"
"228378404-0-114213","A Heavy Armor set found in Arx Corinium.","A Heavy Armor set found in Arx Corinium."
"228378404-0-114214","A Heavy Armor set found in Blackheart Haven.","A Heavy Armor set found in Blackheart Haven."
"242841733-0-166470","PTS: Mythic Items","PTS: Mythic Items"
"228378404-0-114210","A Heavy Armor set found in Deshaan.","A Heavy Armor set found in Deshaan."
"242841733-0-166475","Fire Lancer Construction Crate","Fire Lancer Construction Crate"
"242841733-0-166476","Frost Lancer Construction Crate","Frost Lancer Construction Crate"
"242841733-0-166477","Shock Lancer Construction Crate","Shock Lancer Construction Crate"
"242841733-0-166478","Gray Reliquary Satchel","Gray Reliquary Satchel"
"228378404-0-87706","This weekly reward was given to you by the Undaunted for performing daring feats in the Trials of Craglorn. The items inside scale to your level at the moment you open the box.","This weekly reward was given to you by the Undaunted for performing daring feats in the Trials of Craglorn. The items inside scale to your level at the moment you open the box."
"242841733-0-79498","Greater Galerion's Revenge Equipment Box","Greater Galerion's Revenge Equipment Box"
"228378404-0-87707","This weekly reward was given to you by the Undaunted for performing daring feats in the Trials of Craglorn. The items inside scale to your level at the moment you open the box.","This weekly reward was given to you by the Undaunted for performing daring feats in the Trials of Craglorn. The items inside scale to your level at the moment you open the box."
"242841733-0-79497","Imperial Physique Equipment Box","Imperial Physique Equipment Box"
"228378404-0-87708","This weekly reward was given to you by the Undaunted for performing daring feats in the Trials of Craglorn. The items inside scale to your level at the moment you open the box.","This weekly reward was given to you by the Undaunted for performing daring feats in the Trials of Craglorn. The items inside scale to your level at the moment you open the box."
"242841733-0-79499","Greater Vicecanon of Venom Equipment Box","Greater Vicecanon of Venom Equipment Box"
"242841733-0-133578","PERFECT ASYLUM: Two Handed","PERFECT ASYLUM: Two Handed"
"242841733-0-79494","Galerion's Revenge Equipment Box","Galerion's Revenge Equipment Box"
"242841733-0-133577","Asylum Weapons, Perfected","Asylum Weapons, Perfected"
"242841733-0-79496","Thews of the Harbinger Equipment Box","Thews of the Harbinger Equipment Box"
"242841733-0-133579","PERFECT ASYLUM: One Handed","PERFECT ASYLUM: One Handed"
"242841733-0-79495","Vicecanon of Venom Equipment Box","Vicecanon of Venom Equipment Box"
"228378404-0-114226","A Heavy Armor set found in Shadowfen.","A Heavy Armor set found in Shadowfen."
"228378404-0-114227","A Heavy Armor set found in Shadowfen.","A Heavy Armor set found in Shadowfen."
"228378404-0-114228","A Heavy Armor set found in Shadowfen.","A Heavy Armor set found in Shadowfen."
"228378404-0-114229","A Light Armor set found in Shadowfen.","A Light Armor set found in Shadowfen."
"228378404-0-114222","A Heavy Armor set found in Darkshade Caverns.","A Heavy Armor set found in Darkshade Caverns."
"228378404-0-114223","A Medium Armor set found in Elden Hollow.","A Medium Armor set found in Elden Hollow."
"228378404-0-114224","A Medium Armor set found in Elden Hollow.","A Medium Armor set found in Elden Hollow."
"228378404-0-114225","A Medium Armor set found in Elden Hollow.","A Medium Armor set found in Elden Hollow."
"228378404-0-114220","A Heavy Armor set found in Darkshade Caverns.","A Heavy Armor set found in Darkshade Caverns."
"228378404-0-114221","A Heavy Armor set found in Darkshade Caverns.","A Heavy Armor set found in Darkshade Caverns."
"228378404-0-87702","This weekly reward was given to you by the Undaunted for performing daring feats in the Trials of Craglorn. The items inside scale to your level at the moment you open the box.","This weekly reward was given to you by the Undaunted for performing daring feats in the Trials of Craglorn. The items inside scale to your level at the moment you open the box."
"242841733-0-145546","Tribal Weapon Crate","Tribal Weapon Crate"
"228378404-0-87703","This weekly reward was given to you by the Undaunted for performing daring feats in the Trials of Craglorn. The items inside scale to your level at the moment you open the box.","This weekly reward was given to you by the Undaunted for performing daring feats in the Trials of Craglorn. The items inside scale to your level at the moment you open the box."
"228378404-0-87705","This weekly reward was given to you by the Undaunted for performing daring feats in the Trials of Craglorn. The items inside scale to your level at the moment you open the box.","This weekly reward was given to you by the Undaunted for performing daring feats in the Trials of Craglorn. The items inside scale to your level at the moment you open the box."
"242841733-0-166468","Runebox: Reach-Mage Ceremonial Skullcap","Runebox: Reach-Mage Ceremonial Skullcap"
"242841733-0-58528","Enchanter's Coffer I","마법부여가의 궤짝 I"
"242841733-0-58529","Enchanter's Coffer II","마법부여가의 궤짝 II"
"242841733-0-137963","Runebox: Soul-Shriven Skin","Runebox: Soul-Shriven Skin"
"242841733-0-137962","Runebox: Stonefire Scamp","Runebox: Stonefire Scamp"
"228378404-0-71312","Compensation from the Dragonstar Caravan Company for fulfilling a daily job contract in Wrothgar.","Compensation from the Dragonstar Caravan Company for fulfilling a daily job contract in Wrothgar."
"242841733-0-162916","Jewelry: Perfected Vrol's Command","Jewelry: Perfected Vrol's Command"
"242841733-0-58530","Enchanter's Coffer III","마법부여가의 궤짝 III"
"242841733-0-162915","Weapons: Perfected Vrol's Command","Weapons: Perfected Vrol's Command"
"242841733-0-58531","Enchanter's Coffer IV","마법부여가의 궤짝 IV"
"242841733-0-162914","Perfected Vrol's Command","Perfected Vrol's Command"
"242841733-0-124659","Runebox: Sixth House Robe Costume","Runebox: Sixth House Robe Costume"
"242841733-0-58532","Enchanter's Coffer V","마법부여가의 궤짝 V"
"242841733-0-124658","Runebox: Dwarven Theodolite Pet","Runebox: Dwarven Theodolite Pet"
"242841733-0-58533","Enchanter's Coffer VI","마법부여가의 궤짝 VI"
"242841733-0-58534","Enchanter's Coffer VII","마법부여가의 궤짝 VII"
"242841733-0-145596","Look upon Their Nothing Eyes","Look upon Their Nothing Eyes"
"242841733-0-133592","Asylum Weapons","Asylum Weapons"
"242841733-0-133591","ASYLUM: One Handed","ASYLUM: One Handed"
"242841733-0-133590","ASYLUM: Restoration Staff","ASYLUM: Restoration Staff"
"242841733-0-71506","WEAPONS: The Maelstrom's Axe","WEAPONS: The Maelstrom's Axe"
"242841733-0-71505","WEAPONS: The Maelstrom's Sword","WEAPONS: The Maelstrom's Sword"
"242841733-0-71507","WEAPONS: The Maelstrom's Dagger","WEAPONS: The Maelstrom's Dagger"
"242841733-0-147306","Style Page: Prophet's Staff","Style Page: Prophet's Staff"
"242841733-0-147305","Style Page: Prophet's Shawl","Style Page: Prophet's Shawl"
"242841733-0-71500","WEAPONS: The Maelstrom's Bow","WEAPONS: The Maelstrom's Bow"
"242841733-0-147307","Style Page: Lyris Titanborn's Cuirass","Style Page: Lyris Titanborn's Cuirass"
"242841733-0-147302","Style Page: Prophet's Sandals","Style Page: Prophet's Sandals"
"242841733-0-71502","WEAPONS: The Maelstrom's Maul","WEAPONS: The Maelstrom's Maul"
"242841733-0-147301","Style Page: Prophet's Hood","Style Page: Prophet's Hood"
"242841733-0-71501","WEAPONS: The Maelstrom's Battle Axe","WEAPONS: The Maelstrom's Battle Axe"
"242841733-0-147304","Style Page: Prophet's Robe","Style Page: Prophet's Robe"
"242841733-0-71504","WEAPONS: The Maelstrom's Mace","WEAPONS: The Maelstrom's Mace"
"242841733-0-147303","Style Page: Prophet's Wraps","Style Page: Prophet's Wraps"
"242841733-0-71503","WEAPONS: The Maelstrom's Greatsword","WEAPONS: The Maelstrom's Greatsword"
"242841733-0-58506","Blacksmith's Crate VI","대장장이의 상자 VI"
"242841733-0-58507","Blacksmith's Crate VII","대장장이의 상자 VII"
"242841733-0-58508","Blacksmith's Crate VIII","대장장이의 상자 VIII"
"242841733-0-115712","Waxed Apothecary's Parcel","약제상의 밀랍 바른 꾸러미"
"242841733-0-58509","Blacksmith's Crate IX","대장장이의 상자 IX"
"228378404-0-150713","A Light Armor set found in Cyrodiil.","A Light Armor set found in Cyrodiil."
"228378404-0-150712","A Light Armor set found in Cyrodiil.","A Light Armor set found in Cyrodiil."
"228378404-0-150711","A Light Armor set found in Cyrodiil.","A Light Armor set found in Cyrodiil."
"228378404-0-150710","An armorless set found in Cyrodiil.","An armorless set found in Cyrodiil."
"228378404-0-150717","A Heavy Armor set found in Cyrodiil.","A Heavy Armor set found in Cyrodiil."
"228378404-0-150716","A Medium Armor set found in Cyrodiil.","A Medium Armor set found in Cyrodiil."
"228378404-0-150715","A Medium Armor set found in Cyrodiil.","A Medium Armor set found in Cyrodiil."
"228378404-0-150714","A Medium Armor set found in Cyrodiil.","A Medium Armor set found in Cyrodiil."
"228378404-0-150709","A Medium Armor set found in Cyrodiil.","A Medium Armor set found in Cyrodiil."
"228378404-0-150708","A Medium Armor set found in Cyrodiil.","A Medium Armor set found in Cyrodiil."
"228378404-0-150707","A Medium Armor set found in Cyrodiil.","A Medium Armor set found in Cyrodiil."
"242841733-0-58510","Woodworker's Case I","목세공사의 상자 I"
"242841733-0-58511","Woodworker's Case II","목세공사의 상자 II"
"242841733-0-58512","Woodworker's Case III","목세공사의 상자 III"
"242841733-0-58513","Woodworker's Case IV","목세공사의 상자 IV"
"242841733-0-58514","Woodworker's Case V","목세공사의 상자 V"
"242841733-0-58515","Woodworker's Case VI","목세공사의 상자 VI"
"242841733-0-145577","Rewards for the Worthy","가치증명에 대한 보상"
"242841733-0-58516","Woodworker's Case VII","목세공사의 상자 VII"
"242841733-0-58517","Woodworker's Case VIII","목세공사의 상자 VIII"
"242841733-0-58518","Woodworker's Case IX","목세공사의 상자 IX"
"242841733-0-58519","Clothier's Satchel (Cloth) I","재봉사의 가방 (옷감) I"
"228378404-0-150720","An armorless set found in Cyrodiil.","An armorless set found in Cyrodiil."
"228378404-0-150721","Once, this held texts important to an adventurer or scholar. It's in your hands, now.","한때 이 가방에는 모험가나 학자에게 중요한 서류가 들어있었습니다. 이젠 당신의 손에 있군요."
"228378404-0-150719","A Heavy Armor set found in Cyrodiil.","A Heavy Armor set found in Cyrodiil."
"228378404-0-150718","A Heavy Armor set found in Cyrodiil.","A Heavy Armor set found in Cyrodiil."
